Ax,Ay,Az,Gx,Gy,Gz
0.02178,-0.00023,0.99968,-0.18127,-0.18127,-0.39591,0.0,0.0,0.0,1516028517.05
0.02129,-0.0008,0.99972,-0.14099,-0.21149,-0.48985,0.0,0.0,0.0,1516028517.05
0.0214,-0.00061,0.9996,-0.30212,-0.14099,-0.36236,0.0,0.0,0.0,1516028517.06
0.02125,-0.00092,0.99915,-0.06042,0.06042,-0.21473,0.0,0.0,0.0,1516028517.06
0.02151,-0.00149,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.06
0.02171,-0.00088,0.99998,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.07
0.02205,-0.00198,0.99998,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.07
0.02106,-0.00069,0.99953,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.07
0.02106,-0.00076,0.99915,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.08
0.02106,-0.00038,0.99915,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.08
0.02151,-0.00076,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.09
0.02144,-0.00084,0.99983,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.09
0.0222,-0.00137,0.99953,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.1
0.02151,-0.0013,0.99922,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.1
0.02037,-0.00031,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.1
0.02045,-0.00084,0.99991,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.11
0.02136,-0.00114,0.99937,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.11
0.02296,-0.00084,0.99953,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.12
0.02274,-0.00145,0.99937,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.12
0.02136,-0.00099,0.9993,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.12
0.02129,-0.00038,0.9993,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.13
0.02075,-0.00038,1.00052,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.13
0.02113,-0.00038,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.14
0.02174,-0.00137,1.00044,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.14
0.02213,-0.00122,1.0006,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.14
0.02136,-0.00053,1.00014,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.15
0.02075,-0.00053,1.00029,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.15
0.02037,-0.00053,1.00044,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.15
0.02113,-0.00076,1.00044,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.16
0.02106,-0.00092,1.00014,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.16
0.02136,-0.00076,0.99998,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.17
0.02197,-0.00145,0.9996,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.17
0.02258,-0.0016,0.99976,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.18
0.02205,0.00076,0.99968,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.18
0.01579,-0.00435,1.00334,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.18
0.0087,-0.00114,0.98633,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.19
0.00969,0.00175,0.99281,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.19
0.02068,0.02876,0.98511,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.2
0.03273,0.08713,0.98007,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.2
0.03761,0.12619,1.01646,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.2
0.03036,0.14908,1.0199,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.21
0.01968,0.15427,1.02501,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.21
0.01854,0.13489,1.00731,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.22
0.01877,0.11337,0.9845,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.22
0.02525,0.09644,0.9906,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.22
0.03571,0.08331,1.01006,0.0,0.0,0.0,0.0,0.0,0.0,1516028517.23
