Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.48505896354144,7.86,0.9906,66.929,-4.60362625295,66.8476189129,8.91870259999,57.9061600535,0.0,0.0,1.02732853184,3.12012449193,-1.0
2,0.9393564750493075,8.06,-0.1524,23.3553,-0.258415647129,15.5998854342,0.501776881054,16.0669741856,0.0,0.0,-0.725684908947,8.486796031639999,-0.5
3,3.004030987216067,7.97,-0.6096,78.486,-2.58194056164,77.6928866271,17.589530322399998,63.629325033399994,0.0,0.0,3.71207657954,2.84043202502,0.0
4,1.3422431600775304,7.99,-0.127,33.8836,-0.888902306348,28.073097487600002,-0.739968640923,29.579693252,0.0,0.0,-2.2453034504700002,7.55250806697,-0.5
5,2.642055461644836,7.89,0.8889999999999999,72.263,-6.3961708584300005,63.5968673299,8.95010111201,55.6101076458,0.0,0.0,6.89674331478,2.381490362,-2.5
6,0.7626243199791102,7.88,0.0,17.78,-0.5482593762219999,17.8937516892,1.70472176256,17.2630032333,0.0,0.0,-1.34783212439,6.578262179539999,-3.0
7,2.0688922099732054,7.92,0.635,54.737,-3.4175101089499997,49.0704311274,4.0334742958500005,47.6204315746,0.0,0.0,0.742667446707,3.17761513952,-1.0
8,2.15116008415018,7.77,-1.651,55.803799999999995,1.48364821924,56.17352512080001,1.40826011944,56.50573914380001,0.0,0.0,-0.8439856123889999,4.93213446308,0.5
9,3.039429871472204,8.0,-0.508,80.137,-2.87624410509,80.3502315903,12.177802619,71.0240045112,0.0,0.0,4.84836864533,3.5963416613800003,1.5
10,0.9266359420073207,7.85,-0.10160000000000001,22.098,-0.41759046232600006,21.0709864241,0.126818585749,20.570189205600002,0.0,0.0,0.948230222972,10.2021981086,-3.0
