Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
66,3.2142719438849423,7.77,1.016,82.29599999999999,-7.482724352380001,82.5402570007,20.184318600100003,75.6795424356,0.0,0.0,4.84708518004,3.38788478074,1.5
67,3.939732282961155,7.75,1.016,99.6188,-8.57415763208,100.027491717,-9.50981962028,100.89638121899999,0.0,0.0,3.72670740925,3.118767158,-1.5
68,3.91963495580636,7.63,-0.127,100.203,-5.62514073712,100.60564457900001,31.8453552801,78.62854410759999,0.0,0.0,1.5997990407999998,1.8122009446600003,0.0
69,1.0061929079379,7.74,-0.0762,24.231599999999997,-0.6806898727340001,24.643001432200002,0.350714348111,22.8000861529,0.0,0.0,-1.33241872411,10.6723140983,-4.0
70,1.3712495993272373,7.75,-0.20320000000000002,32.6644,-0.776861524901,33.0098855806,-0.432900226882,30.7419840318,0.0,0.0,1.46411939562,9.57092689615,-5.0
71,2.7788660909443452,7.77,0.6096,67.1068,-5.23809121083,67.3089554753,11.3891881261,57.404135119900005,0.0,0.0,-0.9715484001139999,3.6444842143900003,2.0
72,2.9767920424451457,7.76,0.1778,74.72680000000001,-5.375044528999999,73.56805264100001,5.37626594277,68.1231069157,0.0,0.0,0.321115097957,3.64595519827,-0.5
73,3.385281280131828,7.75,2.1336,86.36,-9.427742168550001,86.47484351840001,25.269404454,66.8397008213,0.0,0.0,0.540192856049,3.94511655826,0.0
74,3.3475903416179285,7.75,1.2446,85.85199999999999,-8.63933840794,86.0730484649,13.787767732699999,75.6980581787,0.0,0.0,-0.9689859611020001,2.4913739231300003,-1.5
75,3.7149057721286436,7.64,1.27,95.25,-8.74255879838,94.9855577041,-8.27346985946,86.1357001554,0.0,0.0,-2.08768565543,2.05389277975,-2.0
76,3.361061769216077,7.63,2.0066,87.0712,-9.88525818654,86.9248826883,8.2787543388,73.136285575,0.0,0.0,1.96257822402,1.77952249131,-1.0
77,3.6374958402368827,7.75,1.8288,93.31960000000001,-10.074918654200001,89.3890097147,-7.71898929761,82.2346984544,0.0,0.0,2.1843434896300002,2.8440396574,0.0
78,1.4059000261647097,7.62,-0.1778,27.787599999999998,-1.00862894376,35.0695389098,-0.797556963845,34.3272960301,0.0,0.0,-2.37018077925,6.21504020149,-2.5
79,3.904784911683946,7.74,0.48260000000000003,97.79,-7.77780188124,98.2086688776,12.0123083294,80.0639350043,0.0,0.0,2.18589160044,3.2807714456899997,-1.5
80,2.624599583603631,7.66,-0.9906,65.3796,-1.74898353705,65.7958705027,-6.4773357346300005,60.1245954865,0.0,0.0,-1.56101728833,3.5935398664299996,-2.0
81,3.113349384661912,7.63,0.0,79.3623,-3.4270538605399996,74.2021164065,-9.15846345079,70.5113592391,0.0,0.0,0.78580720469,3.3978432706199997,-1.5
82,1.6014781642896723,7.72,-0.508,39.3192,-0.9708823860670001,39.633307016,6.454984822239999,35.422031753599995,0.0,0.0,4.08404847358,5.41878631813,-2.0
83,3.5748742486457292,7.73,-0.95504,91.05900000000001,-4.47484289561,90.62514823010001,8.20867866197,82.8227310704,0.0,0.0,3.50564962873,3.78925621046,-3.5
84,3.176987922633242,7.62,-0.762,79.9084,-2.89188823416,80.3224109617,11.0683874179,79.56870695779999,0.0,0.0,4.48041257092,1.9670987725600002,-2.0
85,3.9034761296298743,7.72,0.3302,97.8916,-8.457750106479999,99.9464110843,12.4181954637,92.04226765840001,0.0,0.0,-0.6326451655900001,3.2923052794300003,-1.5
86,3.6263857857478627,7.7,-0.4572,90.93199999999999,-4.407183525540001,91.2423321184,10.3240239506,80.8900231472,0.0,0.0,3.07195318592,2.85977013729,-3.0
87,2.274757028918806,7.72,0.0,57.912000000000006,-3.13860683843,58.030606302200006,-2.89305940303,57.179610609099996,0.0,0.0,0.560192734057,3.7436069927399998,-2.0
88,1.907715543275678,7.61,-0.254,46.99,-1.1152647444,42.0800051106,2.5218200886199997,39.804368778400004,0.0,0.0,2.7457220003000002,4.85005452213,-2.5
89,3.5587568171707913,7.66,0.254,91.05900000000001,-5.2212995407200005,83.1197673409,4.4425848298899995,80.757551342,0.0,0.0,2.65870431797,3.7081817889499997,-0.5
90,1.2548844034715791,7.62,-0.3048,29.6926,-0.420018241664,30.146839020100003,-4.17049285289,27.2379682655,0.0,0.0,-0.162963905806,8.061534749769999,-3.5
91,3.7842161397374507,7.62,0.254,96.26599999999999,-6.9461644569,96.371524709,-5.4361360457,89.5637112156,0.0,0.0,0.49331619370900004,3.80302704965,-2.0
92,3.6200955504166954,7.61,-1.2192,91.18599999999999,-4.72117988731,91.5483033623,24.802121498400002,76.4178150342,0.0,0.0,0.179173444223,4.33959736222,-3.5
93,3.294207426271103,7.73,-0.7112,83.058,-3.39014476459,77.7383714941,16.4744581609,67.3603295604,0.0,0.0,4.51891176316,2.09072816664,-1.0
94,1.0191213026061587,7.61,-0.48260000000000003,25.146,-0.22681690221700002,23.8754094891,-1.7637918214100001,24.291950758,0.0,0.0,1.39485466681,11.362417387699999,-2.0
95,1.6272609624585603,7.72,0.3048,39.624,-1.14112311044,39.7652821175,-3.15101919345,37.6795817825,0.0,0.0,-7.897447124789999,5.05426196832,-2.5
96,3.225321862882556,7.74,-3.048,78.74,0.865863497336,79.1051662618,-4.90619571594,75.4459018719,0.0,0.0,3.84246222438,3.3346062624099995,-1.0
97,2.9620009253755204,7.63,-1.143,74.16799999999999,-2.65622383383,74.45646025,19.7833845101,64.3653283921,0.0,0.0,5.1122184938599995,2.7697818876,-0.5
98,3.6257733210212577,7.61,0.127,91.44,-6.98329080436,91.7990968232,16.064794191500003,74.7063091699,0.0,0.0,2.16978425991,2.95504574085,-1.5
99,2.2397941201945306,7.7,-0.508,55.88,-2.17017608108,56.395758231,2.3541773887999997,52.7892386794,0.0,0.0,0.7395822022340001,4.52037868641,-2.0
100,3.886575150040352,7.77,-0.3302,96.46919999999999,-5.95256837422,96.7406909442,6.25919237852,90.6928581055,0.0,0.0,1.94847302876,3.72805020839,-2.0
