Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.2576984470448758,7.91,1.3970000000000002,61.976,-5.39568883188,61.8746523748,14.5999150877,55.2276788764,0.0,0.0,-0.20389271890100003,3.49458497608,0.0
2,1.9650404820529295,7.94,0.762,31.242,-4.4624420618,52.02503674970001,1.20949816216,50.62016480769999,0.0,0.0,0.19783895932400003,5.09295893035,-1.0
3,2.5570111022733983,7.78,1.27,69.0372,-5.23061630408,61.596557971699994,7.59002783038,55.7689628853,0.0,0.0,1.41137241711,3.19331930792,-0.5
4,0.604263428350014,7.79,-0.254,15.494,0.176524978032,13.0643037753,0.700527272144,12.604229718900001,0.0,0.0,-1.29487100002,5.87374731273,0.0
5,1.954942124669892,7.79,0.508,52.832,-2.4210109527799997,43.995647469299996,3.3679609631200003,43.8593887999,0.0,0.0,0.686220576216,4.92777258244,-2.5
6,1.7245999668258498,7.9,0.9906,46.863,-2.31401746497,43.822514669,4.0281089647299995,39.651798628099996,0.0,0.0,-2.49200397489,6.56412680503,-2.5
7,2.0868951352848946,7.9,0.5715,56.9468,-3.6953009338199996,50.7001169252,3.35565282402,49.0415998575,0.0,0.0,2.63806482223,4.38768503451,-1.0
8,2.8163267057337498,7.89,1.2446,74.7014,-7.165628884739999,69.8696429292,1.52272033031,69.5819428908,0.0,0.0,1.5122200886400001,2.55014347995,-1.0
9,0.8617624309733297,7.76,0.127,22.098,-0.8927939647950001,22.1737792795,1.5264040990499999,19.541702372299998,0.0,0.0,-2.8303908790800003,9.72063267599,-4.0
10,1.2853168137630118,7.89,0.48260000000000003,35.7886,-2.74111620937,35.1250738516,1.1818827971299999,33.4372266408,0.0,0.0,3.52577630023,7.924160744510001,-3.0
11,0.15433585103281813,7.76,0.0,2.6670000000000003,0.0,0.0,-0.0213572393648,0.227981795582,0.0,0.0,0.0108250067873,0.0955337623548,0.0
12,0.5254980022918272,7.79,0.0,11.6459,0.0,0.0,-0.0907265018304,5.360336123090001,0.0,0.0,0.193497969077,2.0496594422000003,0.0
13,0.7818216837868474,7.91,-0.381,19.177,0.0,0.0,0.503502220808,11.425616385,0.0,0.0,0.253938213121,8.38285930823,0.0
14,1.4120351884464932,7.81,-1.016,36.6014,0.0,0.0,1.87116502299,23.360291298499998,0.0,0.0,1.4873841926,1.57734266226,0.0
15,2.2444535278904185,7.79,-1.524,59.563,0.0,0.0,-3.92653506368,49.9041781301,0.0,0.0,-2.85264566636,0.48769288256800003,0.0
16,1.8955926570357158,7.77,-1.524,50.012600000000006,0.0,0.0,4.6831378731,38.5139183188,0.0,0.0,5.6427684847899995,1.8488045412100003,0.0
17,1.8732925264577203,7.77,-1.4731999999999998,49.3649,0.0,0.0,0.833350602511,38.4890197103,0.0,0.0,-0.41094676932699997,2.05975494418,0.0
18,1.0325509556117372,8.0,-0.5842,26.162000000000003,0.0,0.0,-0.34125901479599996,15.432061898999999,0.0,0.0,-0.657972252764,8.62161469342,0.0
19,1.3292810002303814,7.91,-0.7874,34.8234,0.0,0.0,0.08830547539309999,25.812994466400003,0.0,0.0,-0.907866600075,5.12090672033,0.0
20,2.8865606696531594,7.77,-2.286,77.216,0.0,0.0,6.384886965100001,63.9412464405,0.0,0.0,0.8502138748779999,-0.962857470777,0.0
21,1.2456488250016622,7.77,-0.762,30.226000000000003,0.0,0.0,-0.0163422900985,21.3167040809,0.0,0.0,1.22368887891,5.681454287809999,0.0
22,0.7471713075325603,7.76,-0.2794,17.6784,0.0,0.0,0.397712325041,10.1399465052,0.0,0.0,1.31681408096,8.14902595291,0.0
23,1.4069197296325247,7.76,-1.143,36.1188,0.0,0.0,1.95202906282,24.663697247800002,0.0,0.0,1.06235085555,4.47188520467,0.0
24,0.16722374105056872,7.76,0.0,3.81,0.0,0.0,-0.0292426989957,0.814491257325,0.0,0.0,-0.0101850934777,0.445395781364,0.0
25,1.964952021456827,7.9,-1.9812,50.647600000000004,0.0,0.0,0.854546259093,40.853972262,0.0,0.0,-2.39904138031,1.90167689748,0.0
