Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.053218105492172,7.79,0.9525,53.771800000000006,-2.83604015525,47.030091233,6.19645108956,43.507545746,0.0,0.0,1.9268962881900003,3.20337386979,-1.5
2,2.984760286269801,7.89,-5.9436,82.804,7.20513505234,82.2002331214,-2.57099153465,81.8458653109,0.0,0.0,-2.02915187534,4.21278092987,22.5
3,1.693818912941625,7.77,0.762,44.2214,-2.51881656344,38.7588476141,1.57144816285,37.3459727035,0.0,0.0,-0.45147858044300004,5.12234072471,-1.0
4,1.7957456763840776,7.76,0.508,46.99,-2.18000879431,40.0202591753,3.5049525407,37.9759704741,0.0,0.0,0.672192391605,4.58054873665,-2.0
5,1.888442629150502,7.76,0.0,48.514,-2.10757490784,48.365728288999996,4.36978333926,48.2390936901,0.0,0.0,2.17170558177,4.28880005095,-4.0
6,2.4877942278822416,7.85,1.016,66.29400000000001,-4.7025413256699995,59.5696195668,-0.265155054626,57.685617786499996,0.0,0.0,-0.0610021056642,3.6690298867899998,-0.5
7,0.4673821875164783,7.74,0.0,10.795,-0.0712459732884,8.08610347476,0.229422539426,8.17018886404,0.0,0.0,0.499143892408,3.73299906881,-1.0
8,2.6957931060036024,7.75,-0.1778,69.85,-3.5557705200100003,67.7440972625,-0.161221450443,60.619809402,0.0,0.0,-0.938524091022,3.1023418397499998,-1.0
9,2.295099524401503,7.87,1.2192,60.705999999999996,-5.56023126692,53.5118248275,2.44358390804,51.571589629900004,0.0,0.0,-1.57215873773,2.5730025034,-0.5
10,0.5266051037687991,7.74,0.0,12.446000000000002,-0.0913609803766,7.25603359425,-0.0107479239569,7.94404236377,0.0,0.0,1.02403575421,6.57594767099,-2.5
11,1.346708591304457,7.75,0.1778,35.077400000000004,-1.1026857235,28.0522282769,2.6687162607299997,27.3539172371,0.0,0.0,4.29232583982,7.57603375316,-3.0
12,0.5685672765524397,7.86,0.0,13.462,-0.135763310229,11.292970072400001,-0.648983301469,11.8288323174,0.0,0.0,0.554580415904,5.60506217917,-3.0
13,1.0937395688653146,7.76,0.0,24.637999999999998,-0.49702896853199996,24.7528737761,2.63842462005,21.2471457066,0.0,0.0,-3.3294086542900003,6.22965333498,-2.5
14,1.5400888816390113,7.86,0.254,39.37,-2.06907017034,39.686959485399996,2.13804869228,34.5825608952,0.0,0.0,-0.155937029444,6.60077443156,-3.5
15,0.7468588963419796,7.75,-0.1778,17.526,-0.0749915895579,14.1127275869,0.439773711011,14.195601357400001,0.0,0.0,0.421040849797,7.022660560309999,-1.5
16,0.6334844434552538,7.87,0.0,13.335,-0.297069872521,10.759129074,-0.694504237883,12.049429576,0.0,0.0,0.781978274346,6.795241749970001,-2.5
