trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1519976451.72,0,3.6411193072e-05,0.0,0.5,0,3.6411193072e-05,0.0,0,-4.3328014964e-05,0.0,0.5,0,-4.3328014964e-05,0.0,-0.05,-0.5,-0.5
1,2,1519976451.78,0,6.88747582111e-05,0.0,0.55000028491,0,3.24635651391e-05,0.0,0,-9.67759127139e-05,0.0,0.44999971509,0,-5.34478977498e-05,0.0,-0.10000028491,-1.0,-0.5
1,3,1519976451.84,0,8.01071826691e-05,0.0,0.500275005102,0,1.1232424458e-05,0.0,0,-0.000128451614935,0.0,0.499724994898,0,-3.16757022213e-05,0.0,-0.0502750051022,-0.5,0.5
1,4,1519976451.89,4,5.33277198563e-05,-8.1102018629e-06,0.550415540338,4,-2.67794628128e-05,-8.1102018629e-06,12,0.000901261973889,0.000941631741042,0.449584459662,12,0.00102971358882,0.000941631741042,-0.100415540338,-1.0,-0.5
1,5,1519976451.95,28,6.72059846047e-05,3.1257497803e-06,0.650702750087,24,1.38782647484e-05,1.12359516432e-05,26,0.00385705711065,0.00317806184952,0.349297249913,14,0.00295579513676,0.00223643010848,-0.200702750087,-2.0,-1.0
1,6,1519976452.01,97,0.000101931367383,-5.85461910713e-05,0.651269420981,0,3.47253827785e-05,0.0,103,0.00931227423487,0.0117705488628,0.348730579019,0,0.00545521712422,0.0,-0.201269420981,-2.5,0.0
1,7,1519976452.07,159,0.000198776326484,-5.10062042699e-05,0.701827430129,69,2.53981466259e-05,-6.16719408516e-05,160,0.0167420578008,0.0187741906374,0.298172569871,77,0.00345545726237,0.00859248701328,-0.251827430129,-3.0,-0.5
1,8,1519976452.12,226,0.000329089215693,-0.000148327299146,0.752545254827,62,0.000201759701684,7.53998680141e-06,237,0.0210550860936,0.0272486318346,0.247454745173,57,0.00828735459637,0.00700364177463,-0.302545254827,-4.0,-0.5
1,9,1519976452.2,304,0.000687904824777,-0.000263220503137,0.90342200458,145,0.000231092421855,-0.000212214298867,319,0.0382728669025,0.0366645975664,0.0965779954195,159,0.00997035665373,0.017890406929,-0.45342200458,-4.5,-1.5
1,10,1519976452.26,426,0.000936542246499,-0.000483204631794,0.804762347341,122,0.000376360608951,-0.000219984128656,445,0.0481725872898,0.0512587730374,0.195237652659,126,0.0171471445424,0.014594175471,-0.354762347341,-3.5,1.0
1,11,1519976452.32,525,0.00116539872069,-0.000767356184522,0.806214533448,0,0.000228856474188,0.0,553,0.054228367106,0.0634382713155,0.193785466552,0,0.00605577981628,0.0,-0.356214533448,-2.5,0.0
1,12,1519976452.38,525,0.00176531593197,-0.000767356184522,0.70716966629,99,0.000599917211286,-0.000284151552728,553,0.0671170052822,0.0634382713155,0.29283033371,108,0.0128886381762,0.0121794982781,-0.25716966629,-2.5,1.0
1,13,1519976452.44,735,0.00243920122337,-0.00135532054143,0.857897829413,210,0.000673885291396,-0.000587964356908,768,0.0806958760812,0.0884443610156,0.142102170587,215,0.0135788707989,0.0250060897002,-0.407897829413,-4.0,-1.5
1,14,1519976452.49,735,0.00329308585012,-0.00135532054143,0.859046868682,0,0.000853884626754,0.0,768,0.0948152183393,0.0884443610156,0.140953131318,0,0.0141193422581,0.0,-0.409046868682,-4.0,0.0
1,15,1519976452.55,852,0.00423059530072,-0.00168147680364,0.760181888938,117,0.000937509450594,-0.000326156262214,885,0.109327419534,0.102212373331,0.239818111062,117,0.0145122011946,0.0137680123151,-0.310181888938,-3.0,1.0
1,16,1519976452.61,1077,0.00466778026648,-0.00276233524085,0.661048575044,110,0.000437184965766,-0.000482903869774,1131,0.116758685433,0.129911444479,0.338951424956,121,0.00743126589928,0.0135867334494,-0.211048575044,-2.0,1.0
1,17,1519976452.67,1200,0.0055245618045,-0.00341417846225,0.661625955701,115,0.000856781538013,-0.000597954567434,1259,0.131850075349,0.144669451766,0.338374044299,125,0.0150913899154,0.0141123376992,-0.211625955701,-2.0,0.0
1,18,1519976452.73,1200,0.00640248122267,-0.00341417846225,0.662217207551,123,0.000877919418174,-0.000651843221395,1259,0.147049725683,0.144669451766,0.337782792449,128,0.0151996503341,0.0147580072866,-0.212217207551,-2.0,0.0
1,19,1519976452.79,1452,0.00706592319433,-0.00491913225788,0.712822058797,128,0.000663441971656,-0.000713616286137,1522,0.162296900485,0.174941821219,0.287177941203,132,0.0152471748024,0.0152854344438,-0.262822058797,-2.5,-0.5
1,20,1519976452.84,1452,0.00754354256327,-0.00491913225788,0.713531920314,124,0.00047761936894,-0.000791337509499,1522,0.177703774214,0.174941821219,0.286468079686,131,0.0154068737289,0.0149869350096,-0.263531920314,-2.5,0.0
1,21,1519976452.9,1694,0.00783890540841,-0.00661695961879,0.614241245389,121,0.000163300770517,-0.000827145518237,1775,0.193423579867,0.204025079858,0.385758754611,127,0.00780175117214,0.0145723773279,-0.164241245389,-1.5,1.0
1,22,1519976452.96,1694,0.00792259177241,-0.00661695961879,0.614667289257,121,0.000215748438624,-0.000870681842673,1775,0.201304745214,0.204025079858,0.385332710743,126,0.0157992198285,0.014510881311,-0.164667289257,-1.5,0.0
1,23,1519976453.01,1826,0.00807674834795,-0.00768469902358,0.715115699172,132,0.000154156575542,-0.00106773940478,1915,0.217341536608,0.219997764938,0.284884300828,140,0.0160367913934,0.0159726850803,-0.265115699172,-2.5,-1.0
1,24,1519976453.07,1953,0.00836487797304,-0.00869897203716,0.765817260742,127,0.000288129625092,-0.00101427301359,2045,0.233483656738,0.235089240371,0.234182739258,130,0.01614212013,0.0150914754326,-0.315817260742,-3.0,-0.5
1,25,1519976453.13,2208,0.00876541239055,-0.0108236537467,0.666678171158,125,0.000400534417507,-0.00101047089146,2306,0.249587371438,0.265383525913,0.333321828842,127,0.0161037147004,0.0147967876629,-0.216678171158,-2.0,1.0
1,26,1519976453.18,2208,0.00900684217974,-0.0108236537467,0.667246758938,130,0.000241429789187,-0.00111421081807,2306,0.257644425795,0.265383525913,0.332753241062,134,0.00805705435628,0.0154974978788,-0.217246758938,-2.0,0.0
1,27,1519976453.24,2468,0.00960996433521,-0.0131546814034,0.717812578678,132,0.000603122155477,-0.00119763956343,2572,0.273645285083,0.296252929763,0.282187421322,137,0.0160008592884,0.0157864064054,-0.267812578678,-2.0,-0.5
1,28,1519976453.3,2607,0.0105089929874,-0.0143748258191,0.668549166918,128,0.000899028652194,-0.00113338809328,2711,0.289733523,0.312568828953,0.331450833082,129,0.0160882379175,0.0150829974445,-0.218549166918,-2.5,0.5
1,29,1519976453.36,2607,0.0116350413054,-0.0143748258191,0.71911534667,139,0.00112604831799,-0.00122014441574,2711,0.305823546837,0.312568828953,0.28088465333,139,0.0160900238366,0.0163158991906,-0.26911534667,-2.5,-0.5
1,30,1519976453.41,2737,0.0127600968714,-0.0156216169525,0.769823157787,130,0.00112505556595,-0.00124679113333,2846,0.321698124068,0.328115268261,0.230176842213,135,0.0158745772309,0.0155464393081,-0.319823157787,-3.0,-0.5
1,31,1519976453.47,2864,0.0132852547029,-0.0168734921545,0.770687891245,127,0.00052515783155,-0.00125187520199,2977,0.329573087627,0.343247949868,0.229312108755,131,0.00787496355882,0.015132681607,-0.320687891245,-3.0,0.0
1,32,1519976453.53,3125,0.0143955610372,-0.0196112232617,0.821549656391,132,0.00111030633431,-0.00132364344134,3248,0.345298589988,0.374438281608,0.178450343609,135,0.0157255023615,0.0156582159997,-0.371549656391,-3.5,-0.5
1,33,1519976453.59,3125,0.0153332620056,-0.0196112232617,0.822587860227,129,0.000937700968408,-0.00141408766588,3248,0.360789180553,0.374438281608,0.177412139773,136,0.0154905905649,0.0155321157401,-0.372587860227,-3.5,0.0
1,34,1519976453.64,3260,0.016015056578,-0.021240756295,0.773581140637,135,0.000681794572335,-0.00162953303332,3393,0.376339632623,0.390836682631,0.226418859363,145,0.0155504520698,0.0163984010233,-0.323581140637,-3.0,0.5
1,35,1519976453.7,3384,0.0165010946875,-0.0228732188211,0.774419896007,124,0.000214867585889,-0.00163246252607,3528,0.392235901225,0.405992246017,0.225580103993,135,0.00792685842904,0.0151555633854,-0.324419896007,-3.0,0.0
1,36,1519976453.75,3509,0.0167807679791,-0.0245697920537,0.775243963599,125,0.000550843815216,-0.00169657323267,3661,0.400203969201,0.421081542999,0.224756036401,133,0.0159374781487,0.0150892969819,-0.325243963599,-3.0,0.0
1,37,1519976453.81,3637,0.0174647786233,-0.0263709849326,0.726099159122,128,0.000684010644222,-0.00180119287887,3796,0.416018999151,0.436455032552,0.273900840878,135,0.0158150299507,0.0153734895533,-0.276099159122,-2.5,0.5
1,38,1519976453.87,3764,0.0182849876866,-0.0282587270718,0.67679582119,127,0.000820209063327,-0.00188774213918,3931,0.431637627389,0.451758836153,0.32320417881,135,0.0156186282378,0.015303803601,-0.22679582119,-2.0,0.5
1,39,1519976453.93,4022,0.0193612575963,-0.0321440272881,0.627371561527,258,0.00107626990965,-0.00388530021637,4197,0.447396986802,0.482352697341,0.372628438473,266,0.0157593594125,0.0305938611882,-0.177371561527,-1.5,0.5
1,40,1519976453.98,4022,0.0200223651363,-0.0321440272881,0.627803043127,0,0.000661107540067,0.0,4197,0.455194783014,0.482352697341,0.372196956873,0,0.007797796212,0.0,-0.177803043127,-1.5,0.0
1,41,1519976454.04,4162,0.021500532401,-0.0342838863049,0.728226200938,140,0.00147816726465,-0.00213985901673,4340,0.470481102451,0.498870394441,0.271773799062,143,0.0152863194375,0.0165176970992,-0.278226200938,-2.5,-1.0
1,42,1519976454.1,4436,0.0235087514278,-0.0383567583724,0.72898308754,141,0.00200821902682,-0.00208941689411,4613,0.485808143803,0.530804947576,0.27101691246,140,0.0153270413519,0.0164055012153,-0.27898308754,-2.0,0.0
1,43,1519976454.16,4563,0.0256928743962,-0.0403454056299,0.679686473012,133,0.00218412296842,-0.00198345517336,4744,0.500942149131,0.545858536059,0.320313526988,133,0.0151340053282,0.01552905192,-0.229686473012,-1.5,0.5
1,44,1519976454.21,4563,0.0279088377427,-0.0403454056299,0.630252242684,127,0.00221596334646,-0.00198864725758,4744,0.515783818165,0.545858536059,0.369747757316,131,0.0148416690342,0.0150535884833,-0.180252242684,-1.5,0.5
1,45,1519976454.27,4698,0.0290743850226,-0.0424782500824,0.630679180622,135,0.00116554727994,-0.0021328444525,4882,0.523143243479,0.56178353178,0.369320819378,138,0.00735942531345,0.0159249957206,-0.180679180622,-1.5,0.0
1,46,1519976454.33,4957,0.0316612246107,-0.0466573432649,0,259,0.00258683958806,-0.00417909318242,5146,0.537958214511,0.592279243572,0,264,0.0148149710322,0.030495711792,0,0.5,2.0
1,47,1519976454.38,4957,0.0342431951223,-0.0466573432649,0,0,0.0025819705116,0.0,5146,0.552561815904,0.592279243572,0,0,0.0146036013928,0.0,0,0.5,0.0
2,1,1519976486.42,0,1.40568959642e-06,0.0,0.35,0,1.40568959642e-06,0.0,0,-2.38532747012e-07,0.0,0.65,0,-2.38532747012e-07,0.0,0.1,1.0,1.0
2,2,1519976486.47,0,2.2416087307e-06,0.0,0.399998685122,0,8.35919134281e-07,0.0,0,-4.07266508513e-06,0.0,0.600001314878,0,-3.83413233812e-06,0.0,0.0500013148785,0.5,-0.5
2,3,1519976486.53,0,-7.3233360642e-06,0.0,0.499862325191,0,-9.56494479491e-06,0.0,0,9.77788085314e-05,0.0,0.500137674809,0,0.000101851473617,0.0,-0.0498623251915,-0.5,-1.0
2,4,1519976486.58,8,-3.53937804278e-05,-1.07716094619e-06,0.349997609854,8,-2.80704443636e-05,-1.07716094619e-06,9,0.00165626243611,0.0010005202535,0.650002390146,9,0.00155848362757,0.0010005202535,0.100002390146,1.0,1.5
2,5,1519976486.64,33,-0.000117004859363,1.84380316309e-05,0.299727804661,25,-3.6091111593e-05,1.95151925771e-05,26,0.0056047860284,0.0034723182171,0.700272195339,17,0.00171497281034,0.00247179796361,0.150272195339,1.5,0.5
2,6,1519976486.69,69,-0.000139723356145,2.63580753947e-05,0.349326165318,36,-6.82384641241e-05,7.92004376382e-06,65,0.00822711424868,0.00788637361173,0.650673834682,39,0.00485587900224,0.00441405539462,0.100673834682,1.0,-0.5
2,7,1519976486.74,114,-0.000212171260409,-2.75148666356e-07,0.39904709518,45,-7.24479042642e-05,-2.6633224061e-05,117,0.015266247532,0.0135951656527,0.60095290482,52,0.00703913328327,0.00570879204102,0.0509529048204,0.5,-0.5
2,8,1519976486.8,182,1.92312988468e-05,7.82902909922e-05,0.39891204536,68,0.000231402559256,7.85654396586e-05,173,0.0240578839661,0.0208926594106,0.60108795464,56,0.00879163643419,0.00729749375781,0.0510879546404,0.5,0.0
2,9,1519976486.85,252,0.000162565669766,0.000139939467716,0.498776435256,70,0.000143334370919,6.16491767239e-05,242,0.0288802284303,0.0290731562828,0.501223564744,69,0.00482234446415,0.00818049687228,-0.048776435256,-0.5,-1.0
