trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1520200904,0,-6.30E-06,0,0.35,0,-6.30E-06,0,0,-2.24E-05,0,0.65,0,-2.24E-05,0,0.1,1,1
1,2,1520200904,0,-2.70E-05,0,0.449998895,0,-2.07E-05,0,0,-5.80E-05,0,0.550001105,0,-3.57E-05,0,1.11E-06,0,-1
1,3,1520200905,3,-0.000114102,-8.55E-06,0.449998895,3,-8.71E-05,-8.55E-06,12,0.000955929,0.000882771,0.550001105,12,0.001013976,0.000882771,1.11E-06,0,0
1,4,1520200905,27,-0.000164302,1.08E-06,0.399998895,24,-5.02E-05,9.63E-06,26,0.003793173,0.003119209,0.600001105,14,0.002837244,0.002236438,0.050001105,0.5,0.5
1,5,1520200905,54,-0.000227856,-1.12E-05,0.549864593,27,-6.36E-05,-1.23E-05,57,0.008678533,0.006532728,0.450135407,31,0.002184675,0.00341352,-0.099864593,-1,-1.5
1,6,1520200905,99,-0.000287547,-1.12E-05,0.550138552,45,-5.97E-05,-1.40E-10,100,0.011727172,0.011711895,0.449861448,43,0.005749324,0.005179167,-0.100138552,-1,0
1,7,1520200905,154,-0.000327092,-2.05E-06,0.650420011,55,-3.95E-05,9.12E-06,153,0.019194417,0.018068138,0.349579989,53,0.007467245,0.006356243,-0.200420011,-2,-1
1,8,1520200905,214,-0.000349955,-6.15E-05,0.700973002,60,-2.29E-05,-5.95E-05,221,0.028241696,0.025601237,0.299026998,68,0.009047278,0.007533099,-0.250973002,-2.5,-0.5
1,9,1520200905,286,-0.000342725,-0.000123196,0.651661575,72,7.23E-06,-6.17E-05,295,0.033237082,0.034193724,0.348338425,74,0.004995387,0.008592487,-0.201661575,-2,0.5
1,10,1520200905,366,-0.000276652,-0.000194605,0.602214776,80,6.61E-05,-7.14E-05,376,0.043923783,0.043668976,0.397785224,81,0.010686701,0.009475252,-0.152214776,-1.5,0.5
1,11,1520200905,450,-0.000167469,-0.00029934,0.752640626,84,0.000109183,-0.000104736,463,0.055357101,0.053732493,0.247359374,87,0.011433318,0.010063517,-0.302640626,-3,-1.5
1,12,1520200905,540,-4.13E-05,-0.000398184,0.853444281,90,0.000126147,-9.88E-05,553,0.067383663,0.064325782,0.146555719,90,0.012026562,0.010593289,-0.403444281,-4,-1
1,13,1520200905,634,-2.70E-05,-0.00050142,0.854551921,94,1.43E-05,-0.000103237,647,0.073535279,0.075389884,0.145448079,94,0.006151615,0.011064102,-0.404551921,-4,0
1,14,1520200905,727,-7.45E-05,-0.000692997,0.705648861,93,-4.75E-05,-0.000191577,747,0.08617333,0.086747122,0.294351139,100,0.012638052,0.011357239,-0.255648861,-2.5,1.5
1,15,1520200905,824,-0.000212419,-0.000951937,0.606339133,97,-0.00013788,-0.00025894,851,0.09925428,0.098573976,0.393660867,104,0.01308095,0.011826853,-0.156339133,-1.5,1
1,16,1520200905,923,-0.000463962,-0.001291259,0.656752526,99,-0.000251543,-0.000339322,958,0.112827251,0.110693185,0.343247474,107,0.006697202,0.012119209,-0.206752526,-2,-0.5
1,17,1520200905,1027,-0.001166297,-0.001643272,0.657304136,104,-0.000702335,-0.000352013,1065,0.119608783,0.123106424,0.342695864,107,0.013657301,0.012413239,-0.207304136,-2,0
1,18,1520200905,1133,-0.002010367,-0.002029193,0.857863407,106,-0.00084407,-0.00038592,1174,0.133609543,0.135754183,0.142136593,109,0.01400076,0.012647759,-0.407863407,-4,-2
1,19,1520200905,1238,-0.003172926,-0.002485301,0.808965086,105,-0.00116256,-0.000456109,1285,0.147837486,0.148458498,0.191034914,111,0.014227943,0.012704315,-0.358965086,-3.5,0.5
1,20,1520200905,1345,-0.003891492,-0.002989345,0.609931576,107,-0.000718566,-0.000504043,1397,0.154978022,0.161337701,0.390068424,112,0.007140536,0.012879203,-0.159931576,-1.5,2
1,21,1520200906,1452,-0.005641742,-0.003640125,0.660345847,107,-0.00175025,-0.00065078,1515,0.169579953,0.174563888,0.339654153,118,0.014601931,0.013226187,-0.210345847,-2,-0.5
1,22,1520200906,1562,-0.007485122,-0.004362101,0.760910129,110,-0.00184338,-0.000721976,1633,0.184703061,0.187963201,0.239089871,118,0.015123109,0.013399313,-0.310910129,-3,-1
1,23,1520200906,1677,-0.009329137,-0.005086958,0.711738098,115,-0.001844015,-0.000724857,1750,0.19998392,0.201598114,0.288261902,117,0.015280858,0.013634913,-0.261738098,-2.5,0.5
1,24,1520200906,1794,-0.010253949,-0.005862425,0.812429935,117,-0.000924812,-0.000775466,1870,0.20763283,0.215524979,0.187570065,120,0.00764891,0.013926865,-0.362429935,-3.5,-1
1,25,1520200906,1911,-0.011995472,-0.006704908,0.76339844,117,-0.001741523,-0.000842483,1992,0.223113352,0.229565872,0.23660156,122,0.015480522,0.014040893,-0.31339844,-3,0.5
1,26,1520200906,2031,-0.013722693,-0.007563069,0.664226832,120,-0.001727221,-0.000858161,2114,0.23863508,0.243782704,0.335773168,122,0.015521728,0.014216832,-0.214226832,-2,1
1,27,1520200906,2149,-0.01531319,-0.008541463,0.714777641,118,-0.001590498,-0.000978394,2240,0.254284452,0.258109752,0.285222359,126,0.015649372,0.014327048,-0.264777641,-2.5,-0.5
1,28,1520200906,2271,-0.016086369,-0.009498052,0.715468915,122,-0.000773178,-0.00095659,2363,0.262025099,0.272497257,0.284531085,123,0.007740647,0.014387505,-0.265468915,-2.5,0
1,29,1520200906,2394,-0.01732658,-0.01041474,0.666169266,123,-0.001240211,-0.000916688,2484,0.277330767,0.286828386,0.333830734,121,0.015305668,0.014331129,-0.216169266,-2,0.5
1,30,1520200906,2513,-0.018869621,-0.011414725,0.616721036,119,-0.001543041,-0.000999985,2608,0.292489998,0.301094945,0.383278964,124,0.015159231,0.01426656,-0.166721036,-1.5,0.5
1,31,1520200906,2632,-0.019791496,-0.012446282,0.817136979,119,-0.000921875,-0.001031558,2731,0.300022613,0.315300248,0.182863021,123,0.007532615,0.014205303,-0.367136979,-3.5,-2
1,32,1520200906,2752,-0.021674095,-0.0134685,0.768093793,120,-0.001882598,-0.001022218,2852,0.314924186,0.329447219,0.231906207,121,0.014901574,0.014146971,-0.318093793,-3,0.5
1,33,1520200906,2870,-0.023600956,-0.014542083,0.568938099,118,-0.001926861,-0.001073582,2974,0.329687017,0.343531361,0.431061901,122,0.014762831,0.014084142,-0.118938099,-1,2
1,34,1520200906,2984,-0.025678598,-0.015757093,0.569214204,114,-0.002077642,-0.00121501,3099,0.34444096,0.357544933,0.430785796,125,0.014753942,0.014013572,-0.119214204,-1,0
1,35,1520200906,3099,-0.026755771,-0.017011797,0.61949002,115,-0.001077174,-0.001254704,3221,0.351806657,0.371436824,0.38050998,122,0.007365697,0.013891891,-0.16949002,-1.5,-0.5
1,36,1520200906,3217,-0.028875292,-0.018186617,0.56990468,118,-0.002119521,-0.00117482,3337,0.366626587,0.385158498,0.43009532,116,0.014819931,0.013721674,-0.11990468,-1,0.5
1,37,1520200906,3336,-0.031059975,-0.019411685,0.520176355,119,-0.002184682,-0.001225068,3457,0.381417119,0.399171195,0.479823645,120,0.014790532,0.014012697,-0.070176355,-0.5,0.5
1,38,1520200906,3452,-0.033412938,-0.020675987,0.62031453,116,-0.001137366,-0.001264302,3577,0.396586851,0.413003117,0.37968547,120,0.007527827,0.013831922,-0.17031453,-1.5,-1
1,39,1520200907,3568,-0.034664344,-0.022062642,0.670723783,116,-0.002467004,-0.001386655,3701,0.403988474,0.427059888,0.329276217,124,0.015043528,0.014056771,-0.220723783,-2,-0.5
1,40,1520200907,3690,-0.036995943,-0.023368936,0.671289481,122,-0.002331599,-0.001306294,3820,0.419008874,0.441183461,0.328710519,119,0.0150204,0.014123573,-0.221289481,-2,0
1,41,1520200907,3810,-0.039449646,-0.024705638,0.621836032,120,-0.00143753,-0.001336702,3941,0.435592604,0.455304188,0.378163968,121,0.009740941,0.014120728,-0.171836032,-1.5,0.5
1,42,1520200907,3927,-0.040462425,-0.026164873,0.572254066,117,-0.002028952,-0.001459235,4066,0.442566825,0.469471947,0.427745934,125,0.013817009,0.014167758,-0.122254066,-1,0.5
1,43,1520200907,4046,-0.042381165,-0.027623142,0.622542471,119,-0.00191874,-0.001458269,4188,0.457329731,0.483580638,0.377457529,122,0.014762906,0.014108691,-0.172542471,-1.5,-0.5
1,44,1520200907,4168,-0.044042103,-0.029020639,0.672944577,122,-0.001660938,-0.001397498,4307,0.471904553,0.497695478,0.327055423,119,0.014574822,0.01411484,-0.222944577,-2,-0.5
1,45,1520200907,4290,-0.044902037,-0.030408676,0.623479767,122,-0.000859934,-0.001388037,4427,0.479096243,0.511870389,0.376520233,120,0.00719169,0.014174911,-0.173479767,-1.5,0.5
1,46,1520200907,4409,-0.046525828,-0.031825594,0.573881108,119,-0.001623791,-0.001416918,4548,0.493321389,0.525924142,0.426118892,121,0.014225146,0.014053753,-0.123881108,-1,0.5
1,47,1520200907,4525,-0.048237269,-0.03328953,0.424148742,116,-0.001711441,-0.001463936,4669,0.507509831,0.539795544,0.575851258,121,0.014188442,0.013871402,0.025851258,0.5,1.5
1,48,1520200907,4643,-0.049099079,-0.034701619,0.374014902,118,-0.000861809,-0.001412089,4786,0.514577189,0.553553999,0.625985098,117,0.007067358,0.013758455,0.075985098,1,0.5
1,49,1520200907,4760,-0.050603187,-0.036133456,0.473747526,117,-0.001504108,-0.001431837,4904,0.528442082,0.567310412,0.526252474,118,0.013864893,0.013756413,-0.023747526,0,-1
1,50,1520200907,4879,-0.052317845,-0.037495281,0.373747526,119,-0.001714659,-0.001361825,5019,0.542046092,0.58101479,0.626252474,115,0.01360401,0.013704378,0.076252474,1,1
1,51,1520200907,4994,-0.05323912,-0.038853161,0.273478192,115,-0.000921274,-0.00135788,5134,0.548847299,0.59448297,0.726521808,115,0.006801207,0.01346818,0.176521808,2,1
1,52,1520200907,5109,-0.055190596,-0.040211041,0.372941703,115,-0.001951477,-0.00135788,5249,0.562316454,0.60795115,0.627058297,115,0.013469154,0.01346818,0.077058297,1,-1
1,53,1520200907,5224,-0.057393599,-0.041528362,0.372665888,115,-0.002203003,-0.001317322,5362,0.575808848,0.621305082,0.627334112,113,0.013492394,0.013353933,0.077334112,1,0
1,54,1520200907,5339,-0.05941637,-0.042806504,0.422397503,115,-0.002022771,-0.001278141,5474,0.589215427,0.634603698,0.577602497,112,0.013406579,0.013298615,0.027602497,0.5,-0.5
1,55,1520200907,5454,-0.060459279,-0.044095906,0.42226355,115,-0.001042909,-0.001289402,5588,0.595897709,0.648019481,0.57773645,114,0.006682283,0.013415784,0.02773645,0.5,0
1,56,1520200907,5567,-0.062598378,-0.045453786,0.372126133,113,-0.002139099,-0.00135788,5705,0.6092022,0.661487661,0.627873867,117,0.01330449,0.01346818,0.077873867,1,0.5
1,57,1520200908,5683,-0.064399358,-0.046743188,0.271857828,116,-0.00180098,-0.001289402,5818,0.622799206,0.674903445,0.728142172,113,0.013597006,0.013415784,0.178142172,2,1
1,58,1520200908,5799,-0.065283723,-0.048064114,0.271265959,116,-0.000884365,-0.001320926,5934,0.629499878,0.688493567,0.728734041,116,0.006700673,0.013590122,0.178734041,2,0
1,59,1520200908,5916,-0.067031137,-0.049376038,0.320730578,117,-0.001747414,-0.001311925,6050,0.642755553,0.702143688,0.679269422,116,0.013255675,0.013650121,0.129269422,1.5,-0.5
1,60,1520200908,6036,-0.06846837,-0.050570107,0.22031858,120,-0.001437234,-0.001194068,6162,0.655785045,0.715745543,0.77968142,112,0.013029492,0.013601855,0.22968142,2.5,1
