Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.842698396670124,7.53,0.0,0.0,-0.891551513062,67.8815790085,-8.80170687334,64.48393757139999,0.0,0.0,1.28644140619,2.28897694306,-3.5
2,2.2382666403921267,7.61,2.413,54.864000000000004,-3.14134065404,55.0308694865,5.13897065895,55.803662826300005,0.0,0.0,1.91690474876,3.97511976851,-0.5
3,3.2419809850446577,7.48,0.2286,78.2066,-4.75760022219,78.7159601103,12.3032109685,69.3478886976,0.0,0.0,-1.2746117988999999,3.5603533233699998,-1.0
4,1.0917841631796121,7.6,-0.40640000000000004,24.13,-0.35442959505599997,19.4575774507,-2.03230166527,19.5038670006,0.0,0.0,-3.18135371379,5.8248277456899995,-2.0
5,2.3046388881903557,7.5,0.381,55.372,-2.87919531748,50.558427719300006,-5.6133912079,48.1777964749,0.0,0.0,-2.1304335381699997,4.55626626622,-2.0
6,3.521818144401313,7.6,0.0,85.471,-5.56460116517,85.8337861905,14.4810042281,72.4657657381,0.0,0.0,1.7118539946800002,1.0380647305100001,-3.0
7,3.6963052551296087,7.59,1.524,90.17,-7.966661037430001,85.5177103014,21.672722558,77.5525895478,0.0,0.0,3.4986246518699997,2.18023900565,-0.5
8,3.199440840098043,7.51,0.0,77.724,-5.87443195194,78.160062387,13.3967921465,61.3080456183,0.0,0.0,3.97063846055,3.43684080346,-2.0
9,1.5298631580525126,0.61,0.508,46.482,-2.91775500476,42.198355528499995,-2.25516782972,41.9995853907,0.0,0.0,-6.8740177100399995,7.7594164736,-2.0
10,2.3369319267331212,7.36,0.10160000000000001,55.372,-3.50777763578,55.745373471799994,-3.15381150017,55.490884217,0.0,0.0,-1.8349786330900002,3.1073034031,-0.5
11,2.1733100342561817,7.51,-0.6858000000000001,50.8,-2.06994372511,51.2610078398,-4.48219142497,47.427957805,0.0,0.0,-0.509294575778,4.9132552866,-2.0
12,2.789142652470621,0.28,0.0,68.2244,-4.42991673173,63.4926800403,7.577481564669999,53.9076027667,0.0,0.0,3.94041624568,2.57057884949,-0.5
13,3.3567439161042403,7.55,0.254,81.0006,-5.03116108613,81.5779322889,16.5998969722,68.5078409208,0.0,0.0,4.64827757256,3.5650482699,-1.5
14,3.0953425898671965,7.47,1.016,74.16799999999999,-5.57791066154,74.7168500784,-17.024983682600002,70.1425169689,0.0,0.0,-2.44388851323,2.74105765358,-0.5
