trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1520199183,0,1.39E-05,0,0.3,0,1.39E-05,0,0,1.75E-05,0,0.7,0,1.75E-05,0,0.15,1.5,1.5
1,2,1520199183,0,9.62E-06,0,0.599998006,0,-4.28E-06,0,0,7.25E-05,0,0.400001994,0,5.50E-05,0,-0.149998006,-1.5,-3
1,3,1520199183,4,-9.38E-07,-5.70E-07,0.850414271,4,-1.06E-05,-5.70E-07,5,0.000307798,0.000529687,0.149585729,5,0.00023528,0.000529687,-0.400414271,-4,-2.5
1,4,1520199183,25,4.94E-05,2.21E-05,0.751510052,21,5.04E-05,2.27E-05,13,0.001997046,0.002236308,0.248489948,8,0.001689248,0.00170662,-0.301510052,-3,1
1,5,1520199183,43,-5.34E-05,-4.27E-06,0.652450699,18,-0.00010283,-2.64E-05,47,0.005736363,0.005296611,0.347549301,34,0.003739317,0.003060303,-0.202450699,-2,1
1,6,1520199183,74,-0.000128504,-9.65E-05,0.652997021,31,-7.51E-05,-9.22E-05,94,0.011483134,0.009886309,0.347002979,47,0.005746771,0.004589698,-0.202997021,-2,0
1,7,1520199184,125,-0.000150726,-0.000197544,0.6535344,51,-2.22E-05,-0.000101033,147,0.015000187,0.016006308,0.3464656,53,0.003517053,0.006119999,-0.2035344,-2,0
1,8,1520199184,187,-0.000193989,-0.000330592,0.504068679,62,-4.33E-05,-0.000133048,211,0.023519387,0.02342074,0.495931321,64,0.008519199,0.007414431,-0.054068679,-0.5,1.5
1,9,1520199184,259,-0.000229761,-0.000497092,0.454202932,72,-3.58E-05,-0.0001665,285,0.033510432,0.032011835,0.545797068,74,0.009991046,0.008591095,-0.004202932,0,0.5
1,10,1520199184,338,-0.000224772,-0.000670603,0.404202932,79,4.99E-06,-0.000173512,364,0.038909077,0.041309174,0.595797068,79,0.005398645,0.009297339,0.045797068,0.5,0.5
1,11,1520199184,425,-0.000207507,-0.000825891,0.304068529,87,1.73E-05,-0.000155288,448,0.050231114,0.051372038,0.695931471,84,0.011322037,0.010062864,0.145931471,1.5,1
1,12,1520199184,516,-0.000316792,-0.000965763,0.553666371,91,-0.000109285,-0.000139871,536,0.062221348,0.061906006,0.446333629,88,0.011990234,0.010533967,-0.103666371,-1,-2.5
1,13,1520199184,609,-0.000352229,-0.001122888,0.703934696,93,-3.54E-05,-0.000157125,629,0.06841756,0.072851753,0.296065304,93,0.006196212,0.010945747,-0.253934696,-2.5,-1.5
1,14,1520199184,707,-0.000377615,-0.001211164,0.604601144,98,-2.54E-05,-8.83E-05,721,0.081057997,0.084033696,0.395398856,92,0.012640437,0.011181943,-0.154601144,-1.5,1
1,15,1520199184,802,-0.000386202,-0.001415024,0.605004532,95,-8.59E-06,-0.00020386,823,0.093984163,0.095626175,0.394995468,102,0.012926166,0.011592478,-0.155004532,-1.5,0
1,16,1520199184,897,-0.000412132,-0.001719119,0.655407792,95,-2.59E-05,-0.000304095,928,0.100689298,0.107393079,0.344592208,105,0.006705135,0.011766905,-0.205407792,-2,-0.5
1,17,1520199184,1003,-0.000390322,-0.001982021,0.605944961,106,2.18E-05,-0.000262902,1033,0.114075299,0.119808525,0.394055039,105,0.013386001,0.012415446,-0.155944961,-1.5,0.5
1,18,1520199184,1110,-0.000141115,-0.00229822,0.406349878,107,0.000249207,-0.000316198,1143,0.127622516,0.132575965,0.593650122,110,0.013547217,0.012767439,0.043650122,0.5,2
1,19,1520199184,1218,9.49E-05,-0.002645076,0.406214908,0,0.000235989,0,1254,0.134479012,0.145460359,0.593785092,0,0.006856497,0,0.043785092,0,0
1,20,1520199184,1330,0.00075918,-0.002954497,0.406079873,220,0.000664306,-0.000656278,1364,0.148190679,0.15852232,0.593920127,221,0.013711666,0.025946355,0.043920127,0.5,0
1,21,1520199184,1330,0.001646947,-0.002954497,0.40594309,0,0.000887767,0,1364,0.161997083,0.15852232,0.59405691,0,0.013806405,0,0.04405691,0.5,0
1,22,1520199184,1447,0.002177542,-0.00314932,0.405809416,117,0.000530596,-0.000194823,1472,0.168812037,0.171763074,0.594190584,108,0.006814954,0.013240754,0.044190584,0.5,0
