Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.7093823803862733,8.04,1.7779999999999998,70.866,-7.116515552039999,67.3018663539,0.576591298983,62.2159525882,0.0,0.0,2.31996374508,2.90350115457,-0.5
2,2.743079973502737,0.14,2.54,73.787,-8.341378508270001,68.249837931,-2.0688063815,64.064720907,0.0,0.0,2.4389528957,1.62635160591,0.5
3,2.4773413940396214,8.11,1.5493999999999999,66.3956,-5.4648703235300005,63.91591472819999,-1.6093399241800002,66.592419382,0.0,0.0,-5.03295382407,4.48722762317,-2.0
4,2.154429933558953,8.11,1.524,56.8198,-6.18934502701,56.732066258900005,-2.74997985782,57.485014386699994,0.0,0.0,-2.77197896022,5.77721755983,-1.0
5,2.4078412828093736,8.12,1.7272,64.1096,-6.952362630970001,64.1602868201,10.767268527899999,54.7485225115,0.0,0.0,-1.3030592757600001,4.284902525300001,-0.5
6,2.2790860205601278,8.01,0.4318,58.928,-3.1283127760699996,58.934230858199996,-0.7710784930110001,54.533508748100004,0.0,0.0,2.27003432881,4.09177396256,-2.0
7,2.2546783820535197,8.08,0.8382000000000001,58.293,-2.63840202647,58.5179284196,1.9685946535099998,56.674615978800006,0.0,0.0,0.8755835590050001,3.3371176770899997,-1.0
8,2.888324417867011,7.99,1.524,75.946,-6.776212736160001,69.2644521009,9.809320314439999,61.5863599899,0.0,0.0,-1.4936826468800002,3.75929744881,-1.0
9,2.993079889357871,8.08,2.3114,78.8924,-8.635452504929999,78.8693166014,8.95001457341,70.09833390969999,0.0,0.0,-3.37985388232,3.7485169799299998,0.0
10,2.936566539277178,8.09,2.54,76.64450000000001,-7.759358586589999,68.431999959,-1.03891875705,65.3479993281,0.0,0.0,-3.36440101879,2.1225160458500003,0.5
11,2.436531026535016,8.07,1.7779999999999998,63.9318,-5.915754816040001,63.9282553778,13.3574099106,51.3321411463,0.0,0.0,1.3549519935899998,3.20762494508,0.5
12,2.6768306425603545,8.09,1.1176,69.5579,-6.0897898685100005,69.5753891473,12.4669944333,61.6288600398,0.0,0.0,3.5804013586099996,3.02047702474,0.0
13,2.421161734256677,8.08,1.2573,62.992000000000004,-5.728191799009999,62.927136194300004,7.38557195597,52.7572325918,0.0,0.0,7.461321826550001,4.47212675702,-0.5
14,2.166942149428082,8.12,1.9304000000000001,57.442099999999996,-5.74061988024,57.16541394120001,-2.46563994107,60.527359527,0.0,0.0,1.44992206484,4.42288631991,-1.0
15,2.955999639661307,8.0,1.016,78.232,-5.55941827681,78.4307958757,18.035786181,63.91422893749999,0.0,0.0,-0.14489181285699998,3.3893096881,0.0
16,2.1523429688038225,7.97,1.016,55.9816,-5.61517137372,56.0511783429,-6.82954991921,52.1661302299,0.0,0.0,-6.916704018350001,3.82629008362,-1.0
17,2.1029077860305168,7.96,-0.254,53.6194,-1.38308444316,53.847748371799995,12.8338899646,46.4667453578,0.0,0.0,4.82578323317,4.39063500947,-2.0
18,2.4030792179514195,7.99,1.524,63.703199999999995,-6.02525284019,63.519205988799996,-1.85262332859,61.148197019499996,0.0,0.0,-2.9204424865800003,3.6438567532399997,0.5
19,2.8362057884820886,7.93,1.1176,74.676,-4.81536853426,74.6694553546,18.6954622807,67.4266459263,0.0,0.0,2.9538022028,4.7917799382199995,1.5
20,2.250519927066804,8.0,0.508,57.15,-2.5593333975,57.3770150454,-6.77780251541,50.765840825999994,0.0,0.0,-4.47652550917,4.46607543178,-0.5
21,2.27885745535511,7.91,-0.5588,58.42,-0.48996624759,58.6942350572,14.426006205,53.4464202352,0.0,0.0,1.7831427669200002,3.9789312211000003,-2.0
22,2.5176660401062096,8.0,3.302,69.342,-10.042881103400001,67.0928108373,-11.356638416000001,66.009921685,0.0,0.0,-2.8589989992900002,2.83402916635,0.0
23,2.450362773478614,7.99,-0.762,63.754000000000005,-0.7779020653519999,62.0523720879,-3.84640538012,61.388945340599996,0.0,0.0,-0.659223459374,3.69517190382,-2.0
24,2.4852768555001146,7.94,-2.54,-2.54,0.0,0.0,-0.9885787525399999,51.38548334400001,0.0,0.0,1.85319242589,-1.34312303585,0.0
