Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,1.6872820770945427,7.91,0.0,37.592000000000006,-1.37622842085,36.8608346514,0.11093529498100001,35.9396334104,0.0,0.0,-3.9948052200099995,4.21091235235,-1.0
2,1.4782628666147366,8.04,-0.508,33.324799999999996,-0.646288781311,33.4334340124,-2.51839836111,34.845374793400005,0.0,0.0,0.306108372087,8.5698136382,-2.0
3,1.349158077965097,7.99,0.0,32.3596,-1.32052774054,32.562386504200006,2.27435902851,29.713333906099997,0.0,0.0,1.17154431125,6.263151097560001,-2.0
4,2.825010929979214,8.0,0.762,67.7672,-4.72665109961,68.2021006847,-2.25650984451,68.9049691973,0.0,0.0,-1.615999476,2.08756584728,1.0
5,3.959198482294996,7.97,0.508,96.21520000000001,-9.05937892337,96.25536856709999,7.392423268700001,91.8005566266,0.0,0.0,0.5257216828060001,3.4206211909900004,-3.0
6,2.0789321518298802,7.84,-1.27,48.514,-0.239856944499,49.0241986953,-7.58570561141,48.7783235787,0.0,0.0,-3.45455978741,4.23219809845,1.5
7,2.751243286812193,7.88,0.7112,67.31,-5.65526691937,67.4838322328,2.38119377265,62.323631406000004,0.0,0.0,0.518808640734,0.5747748104979999,-0.5
8,2.0833570562101817,7.94,0.0,49.910999999999994,-2.33960826309,45.0729525244,5.88100192452,40.3144595386,0.0,0.0,-0.385129200385,2.57311725282,-1.5
9,1.3990949641131933,7.94,0.254,34.29,-2.44310240085,34.5487678438,-4.74867128068,34.5794316665,0.0,0.0,-7.42800844819,7.1529168501600005,-3.5
10,2.532143236534789,7.94,-0.4699,60.452000000000005,-3.2150936679599997,59.4030239175,-5.5642027256699995,59.292589071500004,0.0,0.0,-4.26816932781,4.98626202071,-1.5
11,1.8682248026784583,7.91,0.0,44.830999999999996,-2.15686212674,44.9736972455,0.0426805250508,43.2878306087,0.0,0.0,2.96203397225,4.719057794679999,-2.5
12,3.5977552566720314,7.88,1.8288,87.2744,-9.36438154144,87.292381003,2.8472315739200003,79.7482291531,0.0,0.0,2.72698970121,3.24185743735,-2.5
13,1.4065563420314668,7.78,-1.143,29.083,0.44052027179500003,29.452437662999998,-2.45897604072,29.644448963,0.0,0.0,-2.63178401476,5.4681032366,0.0
14,3.979509486000836,7.91,-0.3048,95.7072,-5.0601612641900005,88.556620723,17.6332399846,72.2768215799,0.0,0.0,1.6111295276700002,1.21490008042,0.0
15,3.306825040997184,7.88,-1.2192,77.7748,-3.68018055798,78.1881462387,26.8824181978,63.3417373426,0.0,0.0,4.20561105349,0.735554646445,-1.5
16,1.4855772127118865,7.74,-0.508,26.67,-0.424525780308,32.661070618400004,-3.49537316585,34.255983010899996,0.0,0.0,-2.2710868804,7.58175121193,0.5
17,2.665495478319553,7.86,0.0,64.262,-4.03542639472,64.5066528605,14.266831469,55.97045659210001,0.0,0.0,8.85832699158,1.2123921046900001,-1.5
18,3.220754977308047,7.74,1.4986,77.978,-7.371630382329999,70.4114655855,-0.8792659509440001,67.889056966,0.0,0.0,2.44059323331,3.8756465950799996,-2.0
19,3.541815989304944,7.87,-3.5559999999999996,85.09,1.67912228174,85.786239153,23.6759858347,76.4972136464,0.0,0.0,4.52832270937,3.61642142583,-2.5
20,2.421839454504422,7.88,0.254,58.8772,-3.4595382759200004,52.7872330638,7.35228212244,48.0701573789,0.0,0.0,-0.160745686773,3.80318767604,-2.0
21,2.51636650281263,7.73,-1.9812,55.372,0.585830444926,56.077327238100004,-8.85201558058,60.7207754804,0.0,0.0,-3.5989450223799997,4.001602102670001,-1.0
22,3.724432244368956,7.74,-1.1684,86.487,-2.02504187606,81.37847532069999,48.3213469697,70.9629818473,0.0,0.0,5.87951878876,2.17271388072,0.0
23,1.0393367271491134,7.82,0.0,23.876,-0.948019720779,23.9681890383,2.325318752,23.2502784682,0.0,0.0,-2.23851535555,14.2977220609,-2.5
24,3.3417551799692395,7.71,-0.762,78.994,-4.47632363877,79.37966340119999,32.9954391662,65.9688091571,0.0,0.0,6.74877281282,2.7675289738699997,-1.0
25,1.8195613135761233,7.82,-0.508,41.681400000000004,-1.28576453674,42.1923124586,-5.1536668080500005,44.6118846006,0.0,0.0,-6.70047477777,4.31067091251,-1.5
26,3.642082465242642,7.83,-1.9558,85.39479999999999,-1.6540490927199998,85.8831468332,2.09120528482,79.9305612549,0.0,0.0,0.7154360714469999,3.02975693475,-1.5
27,1.557718499845586,7.7,-1.016,34.036,0.650340332943,34.6578141838,6.39777532445,31.822789802000003,0.0,0.0,0.0836109259982,6.10890545183,2.5
28,2.2030501558695743,7.82,-0.762,49.9872,-1.33342378452,50.4173380821,-4.111978526780001,51.160362272,0.0,0.0,-1.74151597523,3.70747383539,-0.5
29,1.089622007432392,7.83,0.0,24.841199999999997,-0.761324907956,25.1175801247,0.710246709862,24.975675875100002,0.0,0.0,0.552443793027,10.5006588652,-1.5
30,3.5466348698999224,7.69,3.1242,87.85860000000001,-12.920975761000001,87.4989423445,35.2834210004,65.88281498410001,0.0,0.0,6.946661474809999,2.29031711696,-1.0
31,1.5436347607517005,7.82,-0.508,36.83,-0.58496333562,29.5557223624,0.30305210888300005,29.3386489277,0.0,0.0,0.708236024916,6.811663939569999,-1.0
32,3.7881145507435963,7.7,-1.7779999999999998,90.424,-3.5840475149200004,90.9482226746,-11.7245030531,93.085226942,0.0,0.0,-4.76642529592,2.38338197138,-1.0

