Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.17245643393305,7.67,0.254,51.562000000000005,-2.14101145008,46.5035194242,1.73963376896,45.1405708981,0.0,0.0,4.66366924028,3.1999534084,1.5
2,3.2708549105194615,7.61,0.0,78.28280000000001,-4.9784511923300006,78.48347822779999,-3.5342398706599996,81.6723818414,0.0,0.0,3.64853819901,3.3720706828399996,2.5
3,1.1506399580896634,7.61,0.0,26.416,-1.02530685306,26.649749314799998,0.43934819310100004,24.7806763006,0.0,0.0,5.81049221949,8.243691234309999,-3.0
4,3.0148656713271516,7.6,-1.905,71.2978,-0.8428862103550001,71.6179073104,19.5139348244,62.398520185600006,0.0,0.0,4.0913283502199995,0.515816037028,2.5
5,3.2574657806819065,7.61,-0.508,78.486,-3.5302160817000003,78.97716991819999,7.84379741707,75.43279214089999,0.0,0.0,5.98372139187,1.87531287584,-2.5
6,3.4378316948718153,0.61,-0.635,80.772,-4.4742649533900005,80.4062391179,1.1871899637199999,71.8259871078,0.0,0.0,4.46910274754,0.933822322196,0.0
7,3.270229551961553,7.52,0.3048,77.851,-5.5810000103699995,78.44239679750001,6.847780032639999,75.0205654742,0.0,0.0,3.95448287019,3.07601846346,1.5
8,2.149325252473946,7.51,-1.016,50.038,-1.12106047898,47.591257499,0.0420599942648,45.6715143539,0.0,0.0,-0.141667435269,2.91462635922,0.0
9,3.8858538658125044,7.6,2.032,95.123,-12.478110803,95.1261414558,43.5006813814,73.55546352120001,0.0,0.0,3.75648555617,2.25254787109,0.5
10,1.2279299571290554,7.61,0.0,28.956000000000003,-0.9868737766360001,23.8237300561,1.36490600832,24.3801626825,0.0,0.0,6.11853563231,9.86895216017,-3.0
