trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1519964396,0,-3.18E-06,0,0.35,0,-3.18E-06,0,0,1.02E-05,0,0.65,0,1.02E-05,0,0.1,1,1
1,2,1519964396,0,-5.00E-06,0,0.349998806,0,-1.82E-06,0,0,1.68E-05,0,0.650001194,0,6.59E-06,0,0.100001194,1,0
1,3,1519964396,0,-4.07E-05,0,0.549701176,0,-3.57E-05,0,0,0.000220152,0,0.450298824,0,0.000203398,0,-0.099701176,-1,-2
1,4,1519964396,10,-3.57E-05,3.23E-06,0.549969661,10,4.97E-06,3.23E-06,7,0.002251175,0.001000516,0.450030339,7,0.002031023,0.001000516,-0.099969661,-1,0
1,5,1519964396,42,-2.61E-05,5.98E-05,0.500243236,32,9.58E-06,5.66E-05,22,0.004196729,0.003766083,0.499756764,15,0.001945554,0.002765567,-0.050243236,-0.5,0.5
1,6,1519964396,78,-4.96E-05,0.000116851,0.500379316,36,-2.35E-05,5.70E-05,59,0.009473541,0.008062058,0.499620684,37,0.005276812,0.004295975,-0.050379316,-0.5,0
1,7,1519964396,120,3.24E-05,0.000108571,0.600512936,42,8.21E-05,-8.28E-06,115,0.017182924,0.013829761,0.399487064,56,0.007709383,0.005767702,-0.150512936,-1.5,-1
1,8,1519964396,183,0.00020643,0.000165256,0.700924124,63,8.92E-05,5.67E-05,174,0.026190234,0.021009745,0.299075876,59,0.004317098,0.007179985,-0.250924124,-2.5,-1
1,9,1519964396,257,0.000257185,0.00027322,0.651603161,74,0.000135596,0.000107964,242,0.03113178,0.02936634,0.348396839,68,0.009631758,0.008356594,-0.201603161,-2,0.5
1,10,1519964397,331,0.000403156,0.000302682,0.552167121,74,0.000145971,2.95E-05,323,0.04232798,0.038488688,0.447832879,81,0.0111962,0.009122348,-0.102167121,-1,1
1,11,1519964397,413,0.000365647,0.000262487,0.502438526,82,-3.75E-05,-4.02E-05,414,0.054265243,0.048670379,0.497561474,91,0.011937263,0.010181691,-0.052438526,-0.5,0.5
1,12,1519964397,506,0.000368452,0.00027803,0.502573446,93,2.80E-06,1.55E-05,505,0.060568732,0.059499535,0.497426554,91,0.006303489,0.010829156,-0.052573446,-0.5,0
1,13,1519964397,605,0.000174326,0.000335392,0.502709446,99,-0.000194126,5.74E-05,600,0.073735988,0.070917099,0.497290554,95,0.013167256,0.011417564,-0.052709446,-0.5,0
1,14,1519964397,706,-0.00014147,0.000402976,0.452843699,101,-0.000315797,6.76E-05,699,0.08770387,0.082687738,0.547156301,99,0.013967881,0.011770639,-0.002843699,0,0.5
1,15,1519964397,807,-0.000367866,0.000385402,0.452843699,101,-0.000226396,-1.76E-05,806,0.094874664,0.094929392,0.547156301,107,0.007170794,0.012241654,-0.002843699,0,0
1,16,1519964397,914,-0.000899343,0.000407894,0.502843699,107,-0.000531477,2.25E-05,912,0.109527872,0.10746531,0.497156301,106,0.014653208,0.012535917,-0.052843699,-0.5,-0.5
1,17,1519964397,1023,-0.001790545,0.000439974,0.502985789,109,-0.000891202,3.21E-05,1020,0.124608571,0.120236624,0.497014211,108,0.015080699,0.012771314,-0.052985789,-0.5,0
1,18,1519964397,1132,-0.00319256,0.000425969,0.503120425,109,-0.001402014,-1.40E-05,1132,0.140078723,0.133243387,0.496879575,112,0.015470152,0.013006763,-0.053120425,-0.5,0
1,19,1519964397,1243,-0.004022305,0.000368688,0.553257215,111,-0.000829746,-5.73E-05,1247,0.147940355,0.146544305,0.446742785,115,0.007861632,0.013300918,-0.103257215,-1,-0.5
1,20,1519964397,1357,-0.005776862,0.000300677,0.553529215,114,-0.001754557,-6.80E-05,1363,0.163809628,0.160080593,0.446470785,116,0.015869273,0.013536287,-0.103529215,-1,0
1,21,1519964397,1475,-0.007462096,0.000256005,0.553804159,118,-0.001685234,-4.47E-05,1480,0.179901008,0.17391125,0.446195841,117,0.01609138,0.013830657,-0.103804159,-1,0
1,22,1519964397,1592,-0.008277111,0.000145415,0.554079789,117,-0.000815015,-0.000110589,1601,0.188104046,0.187918105,0.445920211,121,0.008203037,0.014006855,-0.104079789,-1,0
1,23,1519964397,1710,-0.009902007,-3.86E-05,0.554354229,118,-0.001624896,-0.000184001,1725,0.204724215,0.202159625,0.445645771,124,0.01662017,0.01424152,-0.104354229,-1,0
1,24,1519964397,1834,-0.011710412,-0.000195723,0.604633074,124,-0.001808405,-0.000157137,1849,0.221532174,0.216754612,0.395366926,124,0.016807959,0.014594987,-0.154633074,-1.5,-0.5
1,25,1519964397,1959,-0.013320016,-0.000305277,0.655045648,125,-0.001609604,-0.000109554,1971,0.238399096,0.231291178,0.344954352,122,0.016866922,0.014536566,-0.205045648,-2,-0.5
1,26,1519964397,2086,-0.014034417,-0.000401082,0.655591867,127,-0.000714401,-9.58E-05,2096,0.24685473,0.246122119,0.344408133,125,0.008455634,0.014830941,-0.205591867,-2,0
1,27,1519964397,2211,-0.015286962,-0.000556044,0.656135907,125,-0.001252545,-0.000154962,2224,0.263634564,0.261011417,0.343864093,128,0.016779834,0.014889298,-0.206135907,-2,0
1,28,1519964398,2335,-0.016852105,-0.000741587,0.656685467,124,-0.001565143,-0.000185543,2351,0.280429425,0.275782647,0.343314533,127,0.016794861,0.014771231,-0.206685467,-2,0
1,29,1519964398,2461,-0.017749962,-0.000911903,0.607235997,126,-0.000897858,-0.000170316,2477,0.288845866,0.290612919,0.392764003,126,0.00841644,0.014830272,-0.157235997,-1.5,0.5
1,30,1519964398,2584,-0.01945892,-0.001178012,0.607645917,123,-0.001708957,-0.000266109,2606,0.305982699,0.305441782,0.392354083,129,0.017136833,0.014828862,-0.157645917,-1.5,0
1,31,1519964398,2708,-0.021373973,-0.00149326,0.558063794,124,-0.001915053,-0.000315248,2735,0.323106135,0.320328548,0.441936206,129,0.017123436,0.014886767,-0.108063794,-1,0.5
1,32,1519964398,2833,-0.02356075,-0.001812583,0.558337849,125,-0.002186777,-0.000319323,2862,0.340258497,0.33515636,0.441662151,127,0.017152362,0.014827812,-0.108337849,-1,0
1,33,1519964398,2958,-0.024856941,-0.002170568,0.55861202,125,-0.001296191,-0.000357985,2990,0.348839937,0.350042161,0.44138798,128,0.00858144,0.0148858,-0.10861202,-1,0
1,34,1519964398,3082,-0.02776501,-0.002575024,0.45888744,124,-0.002908069,-0.000404456,3118,0.365981991,0.364867895,0.54111256,128,0.017142054,0.014825734,-0.00888744,0,1
1,35,1519964398,3208,-0.030785645,-0.003011214,0.45888744,126,-0.003020635,-0.00043619,3247,0.383245152,0.379869367,0.54111256,129,0.017263161,0.015001472,-0.00888744,0,0
1,36,1519964398,3333,-0.034117532,-0.003476029,0.55888744,125,-0.001668578,-0.000464815,3375,0.400708258,0.394752215,0.44111256,128,0.008734456,0.014882847,-0.10888744,-1,-1
1,37,1519964398,3463,-0.035678112,-0.00390101,0.659161589,130,-0.003223889,-0.00042498,3503,0.4092093,0.409930641,0.340838411,128,0.017229691,0.015178427,-0.209161589,-2,-1
1,38,1519964398,3593,-0.038737103,-0.004304202,0.609726031,130,-0.003058991,-0.000403192,3631,0.426506673,0.425109662,0.390273969,128,0.017297373,0.015179021,-0.159726031,-1.5,0.5
1,39,1519964398,3717,-0.041743063,-0.004844778,0.610138637,124,-0.003005959,-0.000540576,3763,0.443869348,0.440166628,0.389861363,132,0.017362675,0.015056966,-0.160138637,-1.5,0
1,40,1519964398,3845,-0.043172557,-0.005378686,0.610549119,128,-0.001429495,-0.000533908,3893,0.452472718,0.455341614,0.389450881,130,0.008603371,0.015174986,-0.160549119,-1.5,0
