Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,1.1914470574120963,7.83,0.0,27.94,-0.493197972489,25.3724768451,2.00525625211,24.7165063308,0.0,0.0,0.636346221331,6.13858207893,-1.0
2,3.0482780200400192,7.84,-0.508,73.533,-2.4549156547999997,69.2634161233,-6.33045490673,67.3177581996,0.0,0.0,-0.515269827739,0.6729020603320001,2.0
3,1.759329909362983,7.82,0.1778,43.18,-2.52150972205,42.8069954582,-3.78173723036,43.461901634099995,0.0,0.0,4.01943459362,6.377641134969999,-2.0
4,1.9148405401323816,0.82,-0.7112,44.196,-1.16297255409,37.946161916499996,-4.485495708279999,39.2838814918,0.0,0.0,-4.38580348619,3.8836195646500005,-0.5
5,2.4759183598421886,7.81,0.0,60.5028,-4.02095710575,55.7360650809,-6.17492453799,56.768117331300004,0.0,0.0,1.7349762663,3.97493689946,0.0
6,3.645978733229946,7.86,1.4731999999999998,88.0872,-9.897971955520001,88.085418751,19.1802301877,76.9868024464,0.0,0.0,6.010357604859999,2.65670239938,3.0
7,1.9761315944168347,7.77,0.254,47.370999999999995,-2.70055581356,47.7229366297,7.001502352909999,42.3416428882,0.0,0.0,-1.1176278645,3.0521220427899998,-0.5
8,3.9279114963003052,7.81,-2.6670000000000003,92.32900000000001,-1.84114448949,93.0898773758,29.5194149327,82.29512846040001,0.0,0.0,3.46868736274,3.91350495368,-1.5
9,1.0944265219506613,7.64,-0.635,24.765,-0.0233172948564,22.0284078683,0.112726887787,21.2801921268,0.0,0.0,-0.109958647233,8.11364432973,-1.0
10,2.5921930909800404,7.76,0.5842,64.008,-5.40835319305,62.2173006518,-0.909647856311,58.58588890000001,0.0,0.0,1.02150702597,1.7199346023400002,-1.0
11,2.4918446598589417,7.63,-1.4478,59.69,-1.86381832619,59.9818241801,11.622174385000001,49.750145948500005,0.0,0.0,0.8981684591639999,2.57092496351,-1.0
12,1.9649098524956725,7.75,0.381,46.736,-3.79287362346,46.8994790062,-0.728001325229,44.658644704900006,0.0,0.0,-1.18314140016,4.910257924530001,0.0
13,1.3615503912969982,7.78,0.0,29.083,-1.45338517408,29.5219561684,-0.58004223515,28.239174149300002,0.0,0.0,-0.346053329062,6.45945469641,-1.0
14,3.173146932572637,7.61,-1.524,75.08239999999999,-2.65813688553,72.0030515149,13.9110192239,65.7920198799,0.0,0.0,6.64226309892,3.39047561542,-1.0
15,2.2884508054889747,61.0,-1.8288,54.406800000000004,-0.658151951092,54.85859730130001,1.50400943284,54.385320729200004,0.0,0.0,0.8270744870330001,2.5523116381,0.0
16,1.3634189017735245,7.64,0.0,34.036,-2.25658921569,34.1821590192,-0.292376579567,31.5827698227,0.0,0.0,-1.65465825772,9.0685811167,-3.0
17,1.0263085360911743,7.71,-0.5588,21.717000000000002,-0.0172926258875,21.910956300600002,0.481824932785,21.2148469038,0.0,0.0,3.1481407331900004,9.53940678999,-0.5
18,3.8180535430877707,7.69,-3.6068,87.9348,1.10013812808,88.57926683379999,21.5116105822,80.8765315928,0.0,0.0,2.7221517355500002,2.63232960843,0.0
19,3.3488337822987924,7.71,0.127,79.5274,-4.99240237811,80.1457237993,18.3757673933,71.9891146528,0.0,0.0,7.087822341070001,2.6557268723800003,0.0
20,3.507985763953289,7.71,4.318,91.18599999999999,-17.8375158004,90.4007178057,-0.472532282833,82.76166507090001,0.0,0.0,-0.151117122793,1.48523362784,1.5
21,3.4668867068368208,7.72,-1.016,83.21039999999999,-3.52700269642,82.5999750905,-3.20660814852,76.8199987735,0.0,0.0,-0.22783757651800002,2.09290110906,2.0
22,3.111063806256028,7.66,1.3208,77.0636,-8.33523671982,77.3599448756,-7.19724270647,68.68861933459999,0.0,0.0,0.410307483308,2.53672518369,3.5
23,3.0663106563685627,7.71,-1.524,70.8914,-2.3181027465799997,71.3644123103,10.014311022,69.425050724,0.0,0.0,-1.17005520936,4.36886196798,1.0
24,2.292649666022584,7.67,0.0,54.864000000000004,-3.05306123676,52.256679828399996,1.47340122415,52.2206277157,0.0,0.0,-4.36276361337,1.09267172985,1.0
25,1.8911061619031173,7.68,1.3208,50.165,-5.272218223189999,47.0587631327,1.7442278372700002,44.2149046679,0.0,0.0,0.5344063265210001,4.65497462204,-3.5
26,1.1007577213333746,7.69,0.0,27.051000000000002,-1.01182360813,21.1879188994,-0.839348827361,21.5252744336,0.0,0.0,0.180819218933,7.13443352264,-3.5
27,1.6025754937848655,7.61,-1.8796,34.036,1.4973022761499999,34.7062066038,-1.98737107596,36.2721811227,0.0,0.0,-0.949878156519,5.581670980209999,1.0
28,2.103835924203979,7.59,0.0,51.054,-2.5465077808,49.834540166000004,2.31179920323,44.085852003,0.0,0.0,0.0628142547,3.30328700408,-0.5
29,3.311521793584907,7.68,2.4384,82.0928,-9.95204681557,76.2869010247,-1.7190349770600002,75.26074464819999,0.0,0.0,1.88930809887,1.9489035467799998,0.5
30,1.0000429002734503,7.58,0.0,25.654,-0.860173205238,17.9617388707,0.643354988238,17.859392315,0.0,0.0,4.00247272269,11.275385014800001,-2.0
31,2.679255132638505,7.7,2.0574000000000003,80.137,-9.80952508805,77.8908242962,11.3230061352,70.4345402802,0.0,0.0,3.5417566349,1.31213141847,3.0
32,2.3788830833335477,7.59,-1.8034,53.467000000000006,0.564989547112,53.5814523576,-5.04330492399,51.143064175599996,0.0,0.0,-4.35154128904,2.02360087333,1.5
33,1.5825964208589043,7.75,0.0,33.4264,-2.18406900058,33.8954033644,4.19296333499,31.939804259299997,0.0,0.0,3.1042115957400003,5.17993068395,-1.0
34,2.317566699473397,7.68,0.20320000000000002,54.584599999999995,-3.06507426675,48.8792688635,-6.7918134963000005,46.7809014225,0.0,0.0,-9.94376243709,4.37109206995,-0.5
35,3.3537054364993715,7.57,-2.0827999999999998,77.3176,-0.966653803261,77.6388086722,21.509946593000002,63.84111469879999,0.0,0.0,0.525198296653,2.1865289144199997,0.0
36,1.1655875712351567,7.68,-0.10160000000000001,27.000200000000003,-1.09261462146,27.399359409200002,-0.0692454539514,26.430695361,0.0,0.0,0.318838541761,9.88863794109,-3.5
37,2.1497001566456646,7.61,-1.3970000000000002,60.96,-0.590365314411,54.07665791539999,-5.96593163334,53.5145625184,0.0,0.0,-4.19408180116,3.87196926557,-1.5
38,1.0037413282077892,7.59,-0.635,21.082,0.010183398884499999,14.7013812528,1.0688214017,15.565984972999999,0.0,0.0,1.2914053719,9.58001884328,-0.5
39,2.7388565001947147,7.72,1.8796,68.2752,-8.35389344027,68.18753706279999,16.7213056221,63.074175209100005,0.0,0.0,5.33190625719,3.17011313205,1.5
40,3.5720175930050937,7.68,-3.0987999999999998,91.33840000000001,0.47481979332,85.2367452658,24.8967463866,79.574775789,0.0,0.0,3.17814615222,2.65118998825,-2.0
