trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1520116375.93,0,-2.16288052471e-06,0.0,0.55,0,-2.16288052471e-06,0.0,0,-3.08720090827e-05,0.0,0.45,0,-3.08720090827e-05,0.0,-0.1,-1.0,-1.0
1,2,1520116375.98,0,-1.0875583295e-05,0.0,0.650001059771,0,-8.71270277028e-06,0.0,0,-2.3980641474e-05,0.0,0.349998940229,0,6.89136760877e-06,0.0,-0.200001059771,-2.0,-1.0
1,3,1520116376.04,5,-2.50140210851e-05,-1.52069614172e-06,0.650551820993,5,-1.41384377901e-05,-1.52069614172e-06,7,0.000250349020586,0.000706248362818,0.349448179007,7,0.00027432966206,0.000706248362818,-0.200551820993,-2.0,0.0
1,4,1520116376.09,28,1.18211960711e-05,1.24821711284e-05,0.601082509756,23,3.68352171561e-05,1.40028672701e-05,23,0.00229969556155,0.00300151814922,0.398917490244,16,0.00204934654096,0.0022952697864,-0.151082509756,-1.5,0.5
1,5,1520116376.14,56,-2.56129431298e-05,-1.08558221856e-05,0.551481082439,28,-3.74341392008e-05,-2.3337993314e-05,60,0.00685665791578,0.00682696779395,0.448518917561,37,0.00455696235423,0.00382544964473,-0.101481082439,-1.0,0.5
1,6,1520116376.2,100,-1.36874474653e-05,-5.6032330792e-05,0.601747306585,44,1.19254956644e-05,-4.51765086064e-05,109,0.00998921664753,0.0123002188525,0.398252693415,49,0.00313255873175,0.00547325105851,-0.151747306585,-1.5,-0.5
1,7,1520116376.25,160,0.000103013027182,-7.82720995906e-05,0.652145564556,60,0.000116700474648,-2.22397687987e-05,166,0.0174817484226,0.0191861204381,0.347854435444,57,0.00749253177502,0.0068859015856,-0.202145564556,-2.0,-0.5
1,8,1520116376.3,230,0.000145641303794,-0.000113754452081,0.702677454948,70,4.2628276612e-05,-3.54823524903e-05,236,0.0264632583424,0.0274256273717,0.297322545052,70,0.00898150991985,0.00823950693365,-0.252677454948,-2.5,-0.5
1,9,1520116376.36,307,0.000202031152488,-0.000162859544697,0.703343018293,77,5.63898486931e-05,-4.91050926162e-05,314,0.0314543418762,0.0365478910398,0.296656981707,78,0.00499108353384,0.00912226366808,-0.253343018293,-2.5,0.0
1,10,1520116376.41,307,0.000212210329838,-0.000162859544697,0.704006567001,0,1.01791773506e-05,0.0,314,0.0423876453685,0.0365478910398,0.295993432999,0,0.0109333034923,0.0,-0.254006567001,-2.5,0.0
1,11,1520116376.46,476,0.000391650281932,-0.000427746977752,0.654670854807,169,0.000179439952094,-0.000264887433055,493,0.0542345673568,0.0570274267345,0.345329145193,179,0.0118469219883,0.0204795356947,-0.204670854807,-2.0,0.5
1,12,1520116376.52,476,0.000549995912974,-0.000427746977752,0.655203903913,0,0.000158345631042,0.0,493,0.0603886237576,0.0570274267345,0.344796096087,0,0.00615405640083,0.0,-0.205203903913,-2.0,0.0
1,13,1520116376.57,570,0.000894032139647,-0.000614276169203,0.705733743906,94,0.000344036226673,-0.000186529191451,591,0.0731744842038,0.0683258871102,0.294266256094,98,0.0127858604462,0.0112984603757,-0.255733743906,-2.5,-0.5
1,14,1520116376.62,670,0.00139531307784,-0.000846926942772,0.756397304535,100,0.000501280938195,-0.000232650773568,695,0.0865238632938,0.0803298828066,0.243602695465,104,0.01334937909,0.0120039956964,-0.306397304535,-3.0,-0.5
1,15,1520116376.68,670,0.00177549395273,-0.000846926942772,0.757197901011,0,0.000380180874888,0.0,695,0.093415171381,0.0803298828066,0.242802098989,0,0.00689130808727,0.0,-0.307197901011,-3.0,0.0
