trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1520138273,0,-7.58E-06,0,0.45,0,-7.58E-06,0,0,-6.54E-06,0,0.55,0,-6.54E-06,0,0,0,0
1,2,1520138273,1,-2.04E-05,0,0.55,1,-1.28E-05,0,1,-2.40E-05,0.000117708,0.45,1,-1.75E-05,0.000117708,-0.1,-1,-1
1,3,1520138273,1,-4.14E-05,0,0.700280925,0,-2.10E-05,0,1,-4.54E-05,0.000117708,0.299719075,0,-2.14E-05,0,-0.250280925,-2.5,-1.5
1,4,1520138273,7,-0.000133497,-5.39E-06,0.750956836,6,-9.21E-05,-5.39E-06,12,0.000293189,0.001118215,0.249043164,11,0.000338598,0.001000506,-0.300956836,-3,-0.5
1,5,1520138273,34,-0.000212952,2.16E-05,0.752011083,27,-7.95E-05,2.70E-05,25,0.002582883,0.003472226,0.247988917,13,0.002289694,0.002354011,-0.302011083,-3,0
1,6,1520138273,61,-0.000304444,9.67E-06,0.702940426,27,-9.15E-05,-1.20E-05,61,0.007016169,0.007180019,0.297059574,36,0.004433286,0.003707793,-0.252940426,-2.5,0.5
1,7,1520138273,101,-0.000310592,-5.38E-05,0.70362174,40,-2.19E-06,-6.34E-05,112,0.013707368,0.012535373,0.29637826,51,0.00313824,0.005355354,-0.25362174,-2.5,0
1,8,1520138273,160,-0.000265935,-9.30E-05,0.754305778,59,4.07E-05,-3.92E-05,169,0.017576412,0.019362344,0.245694222,57,0.007422004,0.006826971,-0.304305778,-3,-0.5
1,9,1520138273,226,-0.000294446,-0.000169938,0.655146786,66,-2.85E-05,-7.70E-05,238,0.026573761,0.027307283,0.344853214,69,0.008997349,0.00794494,-0.205146786,-2,1
1,10,1520138273,302,-0.000315627,-0.000257188,0.655692667,76,-2.12E-05,-8.72E-05,315,0.036800011,0.036311548,0.344307333,77,0.01022625,0.009004265,-0.205692667,-2,0
1,11,1520138273,382,-0.000297919,-0.000400065,0.706241688,80,1.77E-05,-0.000142878,400,0.042308457,0.046021434,0.293758312,85,0.005508446,0.009709886,-0.256241688,-2.5,-0.5
1,12,1520138273,472,-4.32E-05,-0.000524824,0.756924837,90,0.000254709,-0.000124758,489,0.053830076,0.056555591,0.243075163,89,0.011521619,0.010534157,-0.306924837,-3,-0.5
1,13,1520138274,565,0.000204445,-0.000670955,0.707745729,93,0.000247655,-0.000146131,583,0.066027322,0.06756035,0.292254271,94,0.012197246,0.011004759,-0.257745729,-2.5,0.5
1,14,1520138274,661,0.000376924,-0.00086965,0.658431078,96,8.00E-05,-0.000198695,683,0.078633333,0.079094056,0.341568922,100,0.006254198,0.011533705,-0.208431078,-2,0.5
1,15,1520138274,761,0.000533079,-0.001096875,0.758982197,100,0.000248683,-0.000227226,786,0.085015342,0.091039291,0.241017803,103,0.012733822,0.011945235,-0.308982197,-3,-1
1,16,1520138274,862,0.000934423,-0.00138103,0.759823999,101,0.000401344,-0.000284155,892,0.098225654,0.103218789,0.240176001,106,0.013210312,0.012179498,-0.309823999,-3,0
1,17,1520138274,968,0.001317104,-0.001694326,0.6606541,106,0.000382682,-0.000313295,1001,0.111621075,0.115868556,0.3393459,109,0.013395421,0.012649767,-0.2106541,-2,1
1,18,1520138274,1073,0.001515739,-0.002077484,0.71120818,105,0.000198634,-0.000383158,1112,0.118521675,0.12857528,0.28879182,111,0.0069006,0.012706724,-0.26120818,-2.5,-0.5
1,19,1520138274,1179,0.001839192,-0.002551327,0.711897207,106,0.000323453,-0.000473844,1226,0.132673171,0.141514523,0.288102793,114,0.014151495,0.012939243,-0.261897207,-2.5,0
1,20,1520138274,1290,0.002403902,-0.00304069,0.662599433,111,0.00056471,-0.000489362,1340,0.146915704,0.154747666,0.337400567,114,0.014242533,0.013233142,-0.212599433,-2,0.5
1,21,1520138274,1401,0.002813416,-0.003608753,0.763152993,111,0.000409514,-0.000568063,1457,0.161112489,0.168154386,0.236847007,117,0.014196785,0.013406721,-0.313152993,-3,-1
1,22,1520138274,1512,0.002847438,-0.004251783,0.813979507,111,3.40E-05,-0.00064303,1575,0.168375889,0.181616642,0.186020493,118,0.007263401,0.013462256,-0.363979507,-3.5,-0.5
1,23,1520138274,1626,0.002989661,-0.004892769,0.764947328,114,0.000142223,-0.000640986,1691,0.183066469,0.195137915,0.235052672,116,0.014690579,0.013521274,-0.314947328,-3,0.5
1,24,1520138274,1739,0.002994238,-0.005653488,0.665792353,113,4.58E-06,-0.000760719,1812,0.197892391,0.208888764,0.334207647,121,0.014825923,0.013750849,-0.215792353,-2,1
1,25,1520138274,1854,0.002876407,-0.006526204,0.516347985,115,-0.000117831,-0.000872716,1936,0.212829332,0.222927811,0.483652015,124,0.01493694,0.014039046,-0.066347985,-0.5,1.5
1,26,1520138274,1972,0.002794072,-0.00741775,0.566484865,118,-8.23E-05,-0.000891546,2058,0.220376868,0.237024646,0.433515135,122,0.007547537,0.014096836,-0.116484865,-1,-0.5
1,27,1520138274,2092,0.002740328,-0.008307931,0.616760761,120,-5.37E-05,-0.00089018,2179,0.235621094,0.251180539,0.383239239,121,0.015244225,0.014155893,-0.166760761,-1.5,-0.5
1,28,1520138274,2216,0.002788479,-0.00914232,0.517174116,124,4.82E-05,-0.000834389,2299,0.250653412,0.265516695,0.482825884,120,0.015032318,0.014336156,-0.067174116,-0.5,1
1,29,1520138274,2338,0.00289964,-0.009978413,0.517310721,122,0.000111161,-0.000836093,2420,0.258021963,0.279793797,0.482689279,121,0.007368551,0.014277102,-0.067310721,-0.5,0
1,30,1520138274,2455,0.003247582,-0.010900309,0.567446038,117,0.000347942,-0.000921897,2543,0.272902123,0.29388868,0.432553962,123,0.01488016,0.014094883,-0.117446038,-1,-0.5
1,31,1520138275,2579,0.003571356,-0.011744987,0.567722374,124,0.000323774,-0.000844678,2663,0.287596397,0.308224233,0.432277626,120,0.014694275,0.014335553,-0.117722374,-1,0
1,32,1520138275,2703,0.004205003,-0.012548505,0.567992663,124,0.000633647,-0.000803518,2783,0.301842043,0.322562152,0.432007337,120,0.014245646,0.014337919,-0.117992663,-1,0
1,33,1520138275,2823,0.004432693,-0.013434336,0.618265708,120,0.000227689,-0.000885831,2907,0.308898809,0.336895221,0.381734292,124,0.007056766,0.014333069,-0.168265708,-1.5,-0.5
1,34,1520138275,2941,0.004990595,-0.014346116,0.618672102,118,0.000557902,-0.00091178,3029,0.323059505,0.350990763,0.381327898,122,0.014160696,0.014095541,-0.168672102,-1.5,0
1,35,1520138275,3060,0.005715466,-0.015230232,0.569079052,119,0.000724872,-0.000884116,3148,0.33734139,0.364970124,0.430920948,119,0.014281885,0.013979362,-0.119079052,-1,0.5
1,36,1520138275,3177,0.006166309,-0.016212818,0.619349598,117,0.000450843,-0.000982586,3271,0.344432633,0.379060907,0.380650402,123,0.007091242,0.014090782,-0.169349598,-1.5,-0.5
1,37,1520138275,3296,0.007129871,-0.01725376,0.619752693,119,0.000963563,-0.001040942,3395,0.358571068,0.393324536,0.380247307,124,0.014138435,0.01426363,-0.169752693,-1.5,0
1,38,1520138275,3415,0.008039541,-0.018286906,0.570160903,119,0.00090967,-0.001033146,3516,0.372689051,0.407411702,0.429839097,121,0.014117983,0.014087166,-0.120160903,-1,0.5
1,39,1520138275,3533,0.008414741,-0.019350985,0.570429733,0,0.0003752,0,3637,0.379812251,0.421437542,0.429570267,0,0.007123199,0,-0.120429733,-0.5,0
1,40,1520138275,3652,0.009188816,-0.020494273,0.570699258,237,0.000774075,-0.002207367,3761,0.394112499,0.435693333,0.429300742,245,0.014300248,0.028281631,-0.120699258,-1,0
1,41,1520138275,3652,0.01032246,-0.020494273,0.570971889,0,0.001133644,0,3761,0.408384747,0.435693333,0.429028111,0,0.014272248,0,-0.120971889,-1,0
1,42,1520138275,3772,0.010851455,-0.021637952,0.721242614,120,0.000528995,-0.001143679,3883,0.415534167,0.449890049,0.278757386,122,0.007149421,0.014196716,-0.271242614,-2.5,-1.5
1,43,1520138275,3892,0.011912613,-0.022781979,0.671912714,120,0.001061158,-0.001144026,4004,0.429771851,0.464027691,0.328087286,121,0.014237684,0.014137642,-0.221912714,-2,0.5
1,44,1520138275,4012,0.013162287,-0.023916206,0,120,0.001249674,-0.001134227,4124,0.443918244,0.478107079,0,120,0.014146392,0.014079388,0,-1.5,0.5
1,45,1520138275,4135,0.013867648,-0.025099113,0,123,0.000705361,-0.001182908,4248,0.450903988,0.49259585,0,124,0.006985744,0.014488771,0,-2,-0.5
1,46,1520138275,4252,0.015355434,-0.026334362,0,117,0.001487785,-0.001235249,4371,0.464642158,0.506666734,0,123,0.01373817,0.014070884,0,-2.5,-0.5
1,47,1520138275,4365,0.01705542,-0.027374143,0,113,0.001699987,-0.001039781,4479,0.476056011,0.519631878,0,108,0.011413853,0.012965143,0,-2.5,0
