Trial Number, Time, Voltage, Actualx, Actualy, EncoderX, EncoderY, AccelDispX, AccelDispY, GaussX, GaussY, Kalmanx, Kalmany, Lidar
1,2.552144317067388,7.88,-2.032,58.6994,1.0231128909,58.8911452446,-3.5200113504500004,62.6594293884,0.0,0.0,-6.34606030598,3.4074041739700003,0.0
2,2.445412480590838,7.88,-1.9304000000000001,57.912000000000006,1.31298359771,55.3414350975,12.6078801988,47.689102232,0.0,0.0,2.75389407251,1.9018108536799998,0.5
3,1.670482682512349,7.87,-2.413,41.5036,1.67735462692,34.779024392800004,-0.315878528785,33.8090797224,0.0,0.0,-0.182871787727,8.18911828279,8.0
4,2.59100427927584,7.97,-6.096,73.2536,8.6332176601,73.5829857188,-0.535460132295,70.475719537,0.0,0.0,0.761657197104,3.34041078798,11.0
5,0.5179127622938268,7.99,0.127,13.081000000000001,-0.356521185438,12.1122334153,0.22772534104,12.2652658594,0.0,0.0,-0.38422323218,5.12006120813,-3.5
6,0.5623632238749035,7.86,0.0,12.7,-0.18499307628,12.740434179900001,1.05817382181,12.161150017,0.0,0.0,0.233904325622,5.57696423661,12.0
7,1.096563875637048,7.86,-0.1905,27.177999999999997,-0.248523892902,27.235642675100003,-1.4593591130199999,26.743566998200002,0.0,0.0,1.18461759018,9.29731747957,-1.5
8,0.956320289540612,7.97,-0.254,27.177999999999997,-0.46476441997,22.5472981288,3.3099882540500003,21.266392959399997,0.0,0.0,1.09526570106,8.17764774129,-0.5
9,1.9981008294936395,7.86,-0.508,49.53,-0.648716584997,49.7970156425,-5.60709537657,49.4433861678,0.0,0.0,-2.47405429101,4.69374971276,-1.5
10,0.5578971291544212,7.97,-0.254,13.716000000000001,0.00751897262528,5.785323771390001,-0.09885304479090001,6.496957327690001,0.0,0.0,-0.448200432455,4.19980948673,0.0
11,1.364724577806293,7.97,-0.762,33.782000000000004,-0.169995935128,31.9737342675,0.100283176368,31.033532942999997,0.0,0.0,-1.2208216909,10.6862745839,-2.5
12,1.2129650018615994,7.96,-0.762,24.257,0.383175528694,28.4810991658,1.40291358929,28.125907945900003,0.0,0.0,0.567796203255,11.6616707907,1.5
13,1.2215322792120782,7.97,-0.8889999999999999,32.385,0.91145902505,32.653568987,5.25623695128,29.6555737227,0.0,0.0,0.936264916278,11.7214558249,20.5
14,0.7816824471598728,7.85,0.0,19.5072,-0.441647866166,16.907044823,-0.938706278876,17.2872854612,0.0,0.0,-0.191560036361,8.54019112847,-2.5
15,1.7429133909843555,7.89,-0.127,44.6659,-0.908925856197,39.1633297761,-1.08328762858,39.0675288878,0.0,0.0,-1.10746257811,5.34534727005,-2.0
16,2.2022221203445653,7.97,0.6096,56.895999999999994,-3.6972037076800004,54.057971093199995,-1.51657338474,51.5685994013,0.0,0.0,0.313659135496,2.99448058937,-1.5
17,0.5927393064458022,7.83,0.0,13.716000000000001,-0.09420506142940001,11.2700979922,0.037226176271,11.5084404222,0.0,0.0,0.347674271341,4.91330564737,0.0
18,0.6220539273579809,7.96,0.1778,14.478000000000002,-0.45711255995399996,14.4938437034,1.6378401379099998,13.1882167677,0.0,0.0,1.78048600284,5.65270750486,-3.5
19,0.9613786335266304,7.97,0.2794,23.0886,-0.829201575341,23.270717514,-1.17753783874,23.1625784228,0.0,0.0,-1.29628684032,7.91493939995,-2.5
