trialNumber,iteration,time,leftMotorCount,AccelBind.distance[0],E.x,leftMotorPower,deltaLeftMotorCount,deltaAccDispX,deltaEncDispX,rightMotorCount,AccelBind.distance[1],E.y,rightMotorPower,deltaRightMotorCount,deltaAccDispY,deltaEncDispY,pidOut,lidarDistance,deltaLidar
1,1,1520203151.02,1,4.38236821914e-06,6.33624085996e-08,0.25,1,4.38236821914e-06,6.33624085996e-08,0,1.94837535224e-05,5.88541325587e-05,0.75,0,1.94837535224e-05,5.88541325587e-05,0.2,2.0,2.0
1,2,1520203151.08,1,6.4592040863e-06,6.33624085996e-08,0.2499969697,0,2.07683586715e-06,0.0,0,4.63350217595e-05,5.88541325587e-05,0.7500030303,0,2.68512682371e-05,0.0,0.2000030303,2.0,0.0
1,3,1520203151.13,7,8.65013572753e-06,-2.1543160715e-06,0.29941565752,6,2.19093164124e-06,-2.2176784801e-06,9,0.00100978171908,0.000941663847083,0.70058434248,9,0.000963446697324,0.000882809714524,0.15058434248,1.5,-0.5
1,4,1520203151.18,33,0.000137748197358,3.37469847893e-05,0.349010050297,26,7.70511547671e-05,3.59013008608e-05,17,0.00392483734463,0.00294238342972,0.650989949703,8,0.00127222141458,0.00200071958263,0.100989949703,1.0,-0.5
1,5,1520203151.24,60,0.000143310358234,7.02406695296e-05,0.44874186039,27,5.76090677396e-05,3.64936847404e-05,44,0.00573285261026,0.00612029889848,0.55125813961,27,0.0034508494766,0.00317791546876,0.00125813961029,0.0,-1.0
1,6,1520203151.29,96,0.000154015897495,9.33013964572e-05,0.19874186039,36,1.07055392604e-05,2.30607269275e-05,86,0.0105685125729,0.010710865976,0.80125813961,42,0.00483565996263,0.00459056707755,0.25125813961,2.5,2.5
1,7,1520203151.35,145,0.000150826908817,0.000151484299965,0.198059732914,49,-3.18898867809e-06,5.81829035078e-05,132,0.017429090168,0.016301709068,0.801940267086,46,0.00686057759513,0.005590843092,0.251940267086,2.5,0.0
1,8,1520203151.4,203,0.000162466018563,0.000208314990895,0.347367532253,58,1.16391097465e-05,5.68306909305e-05,191,0.0214011602899,0.0231874120479,0.652632467747,59,0.00397207012189,0.00688570297983,0.102632467747,1.0,-1.5
1,9,1520203151.46,276,0.000385182761984,0.000385262592508,0.447093002796,73,0.000222716743421,0.000176947601613,251,0.0304109218984,0.0310130159566,0.552906997204,60,0.00900976160846,0.00782560390873,0.00290699720383,0.0,-1.0
1,10,1520203151.52,353,0.000843415195068,0.00061341592656,0.347093002796,77,0.000458232433084,0.000228153334052,320,0.0399879579301,0.0396026947956,0.652906997204,69,0.00957703603171,0.00858967883904,0.102906997204,1.0,1.0
